Abiotrophia_defectiva	Acidaminococcus_intestini	Acidaminococcus_unclassified	Actinobacillus_unclassified	Actinomyces_graevenitzii	Actinomyces_odontolyticus	Actinomyces_viscosus	Adlercreutzia_equolifaciens	Aggregatibacter_unclassified	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_senegalensis	Alistipes_shahii	Alistipes_sp_AP11	Alistipes_sp_HGB5	Alistipes_unclassified	Alloprevotella_tannerae	Alloprevotella_unclassified	Alloscardovia_omnicolens	Anaerostipes_hadrus	Anaerotruncus_colihominis	Anaerotruncus_unclassified	Atopobium_parvulum	Bacillus_subtilis	Bacteroidales_bacterium_ph8	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_coprocola	Bacteroides_dorei	Bacteroides_eggerthii	Bacteroides_faecis	Bacteroides_finegoldii	Bacteroides_fragilis	Bacteroides_intestinalis	Bacteroides_massiliensis	Bacteroides_nordii	Bacteroides_ovatus	Bacteroides_plebeius	Bacteroides_sp_2_1_22	Bacteroides_sp_3_1_19	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_angulatum	Bifidobacterium_animalis	Bifidobacterium_bifidum	Bifidobacterium_breve	Bifidobacterium_catenulatum	Bifidobacterium_longum	Bifidobacterium_pseudocatenulatum	Bilophila_unclassified	Bilophila_wadsworthia	Blautia_hydrogenotrophica	Brevibacterium_unclassified	Burkholderia_unclassified	Burkholderiales_bacterium_1_1_47	Butyricicoccus_pullicaecorum	Butyricimonas_synergistica	Butyrivibrio_crossotus	Butyrivibrio_unclassified	C2likevirus_unclassified	candidate_division_TM7_single_cell_isolate_TM7c	Cellulophaga_unclassified	Citrobacter_freundii	Citrobacter_unclassified	Clostridiaceae_bacterium_JC118	Clostridiales_bacterium_1_7_47FAA	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_hathewayi	Clostridium_innocuum	Clostridium_leptum	Clostridium_nexile	Clostridium_scindens	Clostridium_symbiosum	Collinsella_aerofaciens	Collinsella_intestinalis	Collinsella_tanakaei	Collinsella_unclassified	Comamonas_unclassified	Coprobacillus_unclassified	Coprobacter_fastidiosus	Coprococcus_catus	Coprococcus_comes	Coprococcus_eutactus	Coprococcus_sp_ART55_1	Coriobacteriaceae_bacterium_phI	Corynebacterium_durum	Debaryomyces_hansenii	Deinococcus_unclassified	Desulfovibrio_desulfuricans	Desulfovibrio_piger	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Eggerthella_lenta	Eggerthella_sp_1_3_56FAA	Eggerthella_unclassified	Eggerthia_catenaformis	Enterobacter_cloacae	Enterococcus_faecalis	Enterococcus_faecium	Eremothecium_unclassified	Erysipelotrichaceae_bacterium_2_2_44A	Erysipelotrichaceae_bacterium_21_3	Erysipelotrichaceae_bacterium_6_1_45	Escherichia_coli	Escherichia_unclassified	Eubacterium_cylindroides	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_infirmum	Eubacterium_limosum	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_sp_3_1_31	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Flavonifractor_plautii	Gemella_haemolysans	Gemella_sanguinis	Gemella_unclassified	Gordonibacter_pamelaeae	Granulicatella_adiacens	Granulicatella_unclassified	Granulicella_unclassified	Haemophilus_haemolyticus	Haemophilus_influenzae	Haemophilus_parainfluenzae	Haemophilus_pittmaniae	Haemophilus_sputorum	Holdemania_filiformis	Holdemania_sp_AP2	Holdemania_unclassified	Klebsiella_oxytoca	Klebsiella_unclassified	Lachnospiraceae_bacterium_1_1_57FAA	Lachnospiraceae_bacterium_1_4_56FAA	Lachnospiraceae_bacterium_2_1_58FAA	Lachnospiraceae_bacterium_3_1_46FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_5_1_57FAA	Lachnospiraceae_bacterium_5_1_63FAA	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_8_1_57FAA	Lactobacillus_acidophilus	Lactobacillus_casei_paracasei	Lactobacillus_curvatus	Lactobacillus_delbrueckii	Lactobacillus_helveticus	Lactobacillus_sakei	Lactobacillus_sanfranciscensis	Lactococcus_lactis	Lactococcus_phage_bIL67	Leuconostoc_unclassified	Megasphaera_micronuciformis	Megasphaera_unclassified	Methanobrevibacter_smithii	Methanobrevibacter_unclassified	Mitsuokella_unclassified	Naumovozyma_unclassified	Neisseria_unclassified	Odoribacter_splanchnicus	Odoribacter_unclassified	Olsenella_unclassified	Oscillibacter_sp_KLE_1728	Oscillibacter_sp_KLE_1745	Oscillibacter_unclassified	Pantoea_agglomerans	Pantoea_unclassified	Parabacteroides_distasonis	Parabacteroides_goldsteinii	Parabacteroides_merdae	Parabacteroides_unclassified	Paraprevotella_clara	Paraprevotella_unclassified	Paraprevotella_xylaniphila	Parasutterella_excrementihominis	Parvimonas_unclassified	Pedobacter_unclassified	Peptostreptococcaceae_noname_unclassified	Peptostreptococcus_stomatis	Peptostreptococcus_unclassified	Phascolarctobacterium_succinatutens	Porphyromonas_asaccharolytica	Prevotella_bivia	Prevotella_copri	Prevotella_disiens	Prevotella_histicola	Prevotella_melaninogenica	Prevotella_nigrescens	Prevotella_oris	Prevotella_pallens	Prevotella_salivae	Prevotella_stercorea	Prevotella_veroralis	Propionibacterium_acnes	Propionibacterium_freudenreichii	Pseudoflavonifractor_capillosus	Pseudomonas_fragi	Pseudomonas_unclassified	Pyramidobacter_piscolens	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Rothia_dentocariosa	Rothia_mucilaginosa	Rothia_unclassified	Ruminococcaceae_bacterium_D16	Ruminococcus_albus	Ruminococcus_bromii	Ruminococcus_callidus	Ruminococcus_flavefaciens	Ruminococcus_gnavus	Ruminococcus_lactaris	Ruminococcus_obeum	Ruminococcus_sp_5_1_39BFAA	Ruminococcus_torques	Saccharomyces_cerevisiae	Scardovia_unclassified	Scardovia_wiggsiae	Serratia_liquefaciens	Solobacterium_moorei	Streptococcus_agalactiae	Streptococcus_anginosus	Streptococcus_australis	Streptococcus_constellatus	Streptococcus_gallolyticus	Streptococcus_infantis	Streptococcus_intermedius	Streptococcus_lutetiensis	Streptococcus_macedonicus	Streptococcus_mitis_oralis_pneumoniae	Streptococcus_parasanguinis	Streptococcus_pasteurianus	Streptococcus_pseudopneumoniae	Streptococcus_salivarius	Streptococcus_sanguinis	Streptococcus_thermophilus	Streptococcus_vestibularis	Subdoligranulum_sp_4_3_54A2FAA	Subdoligranulum_unclassified	Subdoligranulum_variabile	Sutterella_wadsworthensis	Tropheryma_whipplei	Turicibacter_sanguinis	Turicibacter_unclassified	Varibaculum_cambriense	Variovorax_unclassified	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified	Weissella_confusa	Weissella_unclassified	Wheat_dwarf_virus
halbarad-11-7-0	0	0	0	0	0	0.00383	0	0.29233	0	14.64325	0.68975	0	2.64162	7.48503	0.00335	1.25773	0.74034	0	0	0	0	0	0.01556	0.04857	0.09839	0	0	3.59288	0	0.00179	0	1.1129	0	0	0	0.03859	0.38247	0	0.0101	0.15279	0	0	0	0.76073	0.21635	0.54321	0.42568	0	0.30425	0	0	0.58201	0	0	0	6.91315	0	1.25323	0.04815	0	0.00349	0	0.02794	0	0	0	0	0	0	0	0	0	0	0.0138	0.03112	0.00756	0.02084	0.00196	0	0	0	0.39004	0.07949	0.00085	0.04121	0.03683	0.154	0	0.06942	0	0	0	0	0.28028	0	1.08783	0.71983	0	0	0	0.0122	0	0.24935	0.06438	0.43913	0.00269	0	0.01181	0	0.00277	0	0	0	0.00035	0.00165	0.00282	0.05229	0.03224	0.02599	3.12482	0.27135	0	0.00453	0.01514	0.31673	0	0	0.69068	18.78851	0.01927	0	0	0	0.02251	0	0.00036	0	0	0	0.00073	0	0	0	0	0.04341	0	0	0	0	0	0.00961	0.01309	0.0057	0.00593	0.27719	0	0	0	0	0.01851	0	0	0	0.0057	0	0	0	0	0.00727	0	0	0	0	0.45402	0	0.00436	0	0.86527	1.94311	0	0	0.67977	0.00014	0.98711	0	0.08743	0.55162	0.01596	0.0442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1007	0	0	0.2638	0.00586	0.74803	2.8443	0	0	0.00664	0	0.1704	0.00061	4.91448	1.34115	0.00087	0.01309	0.50004	0.30483	0.20049	0.29205	0	0	0	0	0	0	0	0.00255	0	0	0	0	0	0	0.00052	0	0	0	0.00348	0.00156	0.0286	0	0.20553	7.18481	0.0116	3.45097	0.00559	0	0	0	0	0	0	0	0.0013	0	0	0
peacemaker-11-0-0	0.00025	0	0	0	0.00102	0.01122	0.00014	0.31722	0	0	0.01687	0	0.8175	5.41547	0	0.00255	0	0	0	0	0	0.00137	0.11284	0.00419	0	0.00183	0	1.18682	0	0	13.19368	0	0	0.70031	0.00054	0.04707	0	0.01231	0	0.1037	0	0	0	0.02687	0.00805	0.42064	2.96711	0.00834	0.46351	8.14468	0	0	2.25412	0	0	6.40758	0.14734	0.31955	0.02534	0	0	0	0.0027	0	0	0.00135	0.00128	0.00058	0	0	0	0	0.00055	0	0.01545	0.01279	0.01279	0.01104	0	0.01715	0	0.01514	0	0	0.00634	1.80168	0	0	0	0	0	0.01072	0.34261	0.90629	0	0	0	0	0	0	0.00409	0	3.58545	0.68159	1.42292	0.0018	0	0.08982	0	0	0	0	0	0	0	2e-04	0	0.00651	0	2.01228	0.81285	0.00018	0	0.41528	4.88821	0	0.00208	1.84878	12.30979	0.01637	0	0	0.00206	0.01935	0.00363	0.00814	0	0	0	0.02399	0	0	0	0	0.06327	0	0	0	0.02839	0.0121	0.00401	9e-05	0	0.02768	0.00738	0	0	0	0	0	0	9e-04	0	0.00121	0	0	0	0	0	0	0.00127	0	0	0	0	0	0.10418	0	0.03846	0	0	0.75746	0	0	0.16409	0	0	0	5e-04	0	0	0.00208	0	0.00025	0	0	0	0.02541	0	0	0	0	0	0	0	0.00845	0	0.00057	0.00946	0.02842	0	0	0	0.10071	6.83543	2.12267	0	0	0.01233	0	0.4909	0.00071	0.00047	0	0.00033	0.11041	0.3631	0.1991	0.60958	0.88781	0.02278	0.00374	0.00075	0	0.00071	0	0	0.00856	0	0	0.0039	0	0	0	0.00581	0.0375	0	0	0.09111	0.00789	0.0018	0	0	10.7617	0.00338	0.83977	0	0	0	0.0011	0.00337	0.00377	0.0029	0.02546	0.04201	0	0	0.01119
peacemaker-11-60-0	0	0	0	0	0.00187	0.01353	8e-05	0.26477	0	0.00041	0.01534	0	0.47853	3.85849	0	0	0	0	0	0	0	0	0.04411	0.00175	0.0072	0.00189	0	0.65448	0	0	12.78543	0	0	0.91378	0	0.07585	0	0.00115	0	0.2843	0	0	0	0.00014	0.01176	1.18653	2.82266	0.02562	0.36073	6.41463	0	0	0.18049	0	0	2.70397	0.08561	0.29451	0.01867	0	0	0	0.00026	0	0	0	0	0	0	0.00251	0	0	0	0	0.01278	0.00895	0.01843	0.0122	0	0.02051	0	0.01047	0	0	0.00451	1.42879	0	0	0	0	0	0.00972	0.42472	1.15257	0	0	0	0	0	0	0.00111	0	4.04108	0.63607	1.44897	0.00284	0	0.12142	0	0.44395	0	0	0	0	0	0	0	0.03599	0	2.0461	0.29193	0.00048	0	0.59669	3.32884	0	0.00346	1.15539	17.98829	0.00974	0	0	9e-05	0.02982	0.00252	0.00654	0	0	0	0	0	0	0	0	0.04187	0	0	0	0.02321	0.0093	0.00843	0	0	0.00775	0.0073	0	0	0	0	0.15493	0	0.00678	0	0	0	0.00279	0	0	0	0	0	0	0	0	0	0	0	0	0.12013	0	0	0.74472	0	0	0.11029	0	0	0	0	0	0	0.02174	0	0	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0.00381	0	0.01222	0	0	0	0.26688	9.64391	1.35118	0	0	0.00544	0	0.35625	0.00026	0	0	0.00036	0.09016	0.41388	0.26066	0.82112	1.18248	0.01423	0	0.00045	0	0.00017	0	0	0.00474	0	0	0.00512	0	0	0	0.00578	0.02476	0	0	0.06349	0.00682	0.49479	0	0	13.19459	0.00312	1.00962	0	0	0	0	0.0014	0	0	0	0.00431	0	0	0
peacemaker-11-7-0	0	0	0	0	0.00051	0.00155	0	0.40437	0	0.00386	0.02036	0	1.15567	3.82136	0	0.00175	0	0	0	0	0	0	0.03381	0.00304	0.0183	0.00019	0	1.43826	0	0	9.68417	0.00865	0.00162	0.80356	0	0.12392	0	0	0	0.24357	0.03613	0	0	0.00024	0.01395	0.56523	2.35794	0.03599	0.89264	12.64236	0	0	2.43795	0	5e-04	5.42995	0.42516	0.17076	0.01101	0	0	0.00901	0.0054	0	0	0	0	0.14626	0	0.00124	0.00128	0.00098	0	0	0.00016	0.01042	0	0	0	0.00345	0	0.01225	0	0	0	1.32019	0	0	0	0	0	0.03355	0.27567	0.65109	0	0	0	0	0	0	0.00094	0	2.83251	0.34397	0.78999	0.00814	0	0.26911	0	0.00085	0.02241	0	0	0	0	0	0.01395	0.02652	0	4.05072	0.41409	0	0	0.43459	5.25937	0	0	0.71003	13.55944	0.03346	0	0	0	0.02873	0.00057	0.00075	0	0	0	0.00321	0	0	0	0.07653	0	0	0	0	0.0044	0.00244	0.00044	0	0.00152	0.00544	0.01269	0	0	0.28611	0	0	0	0	0	0.00475	0.25926	0	0	0	0	0	0	0	0	0	0	0.00021	0.07272	0	0.19442	0	0	0.71905	0	0	0.08533	0	0	0	0.00162	0	0	0.03065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0	0.04208	0	0.00255	0	0.07678	6.78906	1.28673	0	0	0.00151	0	0.89244	0.00141	0.00256	0	0.00139	0.02902	0.54238	0.21185	0.43836	0.41079	0	0	0	0	9e-05	0	0	0.00383	0	9e-05	0.00054	0	0.00216	0.00705	0.00154	0.01191	0.04428	0	0.02196	0.00076	0.01918	0	0	11.49967	0.00258	1.36892	0	0	0	0	0	0.02499	0.00436	0.01761	0.1225	0	0	0
scavenger-11-0-0	0	0	0	0.00102	0	0.00325	0	0.25909	0	0.09378	1.5918	0.01178	4.32192	0.10828	0.00648	0.07806	0	0	0	0	0	0	0.01031	0.0054	0.00744	0	0	0.00921	0.00654	0.02204	0	5.80803	0.01288	0.00047	0	1.30028	0.00234	0	0	1.46435	0	0.14586	0	0.03211	0.73372	0.15632	0.14711	0.09663	1.18649	0.09754	0	0	0	0	0	1.92245	0.0116	0.01955	0	0	0	0	0.0069	0	0	0	0	0	0	0	0	0	0.00361	0.00138	0.00224	0	0.01365	0.00963	0	0.00356	0.00213	0.06849	0.00061	0	0.02737	0.02268	0	0.00831	0	0	0	0	0.12441	0.245	0	0	0.50378	0	0	0	0.00091	0.00902	2.57557	0.62034	0.14778	0	0	0.23826	0	0	0	0	0	0.0023	0	0	0.2219	0.11488	0	1.53114	0.35758	0	0	0.27416	25.82557	0	0	0.1962	18.19512	0.06018	0	0	0	0.01414	0	0.00128	0.00117	0	0	0.76817	0	0	0.02123	0	0.02346	0	0	0	0	0.00908	0.05581	0	0	0.10687	0.01385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117	0	0	0	0.48474	0	0	0	0	0.40985	0	0	0.00873	0.01689	0.32951	0.55695	0	0.00044	0	0.00283	0	0	0	0	0	0.03804	0	0	0.02867	0	0	0	0	0	0	0	0	0	0.0021	0	0.00057	0	0.00395	0	3.22816	0.02615	7.65998	0	0	0.00388	0.00039	0.03779	0.0023	6.02613	0.12373	0.00073	0.03452	1.05993	1.23189	0.60339	2.46971	0	0	0	0	0	0	0	0.00633	0	0	0	0	0	0	0.00055	0.00458	0	0	0.02191	0.00037	0.00339	0	0	3.41085	0.00771	0.00081	0	0	0	0	0	0	0	0.01084	0.03328	0	0	0
scavenger-11-60-0	0	0	0	0	0	0.00753	2e-04	0.05519	0	0.00393	0.10733	0	0.34113	0.01553	0	0	0	0	0	0	0	0	0.06291	0	0.00872	0.00036	0	0	0	0	0.00133	4.43408	0	0	0	0.114	0	0	0	0.68015	0.00739	0	0	0.01335	0.25749	0.68844	2.04052	0.06964	0.15334	5.1062	0	0	0	0	0.00206	14.58465	0.7513	0	0	0	0	0	0	0	0	0	0.00551	0	0	0	0	0	0	0	0	0.00035	0.00059	0	0	0	0	0	0	0	0.00028	0	0	0	0.00149	0	0	0	0.12701	0.23523	0	0	0.20336	0	0	0	0	0	0.53569	0.62554	0.10893	0	0	0.13625	0	0	0	0.01007	0	0	0	0	0.01992	0.02603	0	1.69881	0.63496	0	0	0.43271	35.49801	0	0	0.60585	11.79693	0.00184	0	0	0	0.00062	0.00296	0.01374	0	0	0	0.13171	0	0	0.00255	0	0.00523	0	0	0	0	0.07642	0.00876	0	0	0.16047	0.00023	0	0	0	0	0.35127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01201	0	0	0	0.03809	0	0	0.00339	0	0	0.24889	0	0	0	0	0	0	0.0152	0.00019	0.00022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00407	0.02038	0	1.2116	0.00262	3.45515	0	1e-04	0.00123	0.00053	0.00045	0.00223	2.96515	0.01701	0.0018	0.39765	1.12093	0.7955	0.99902	3.05074	0.00264	0	0	0	0.00121	0	0	0.0421	0.00063	0	0.009	0	0	0	0.00415	0.01503	0	0	0.03528	0.00618	0.30714	0	0	2.2068	0.00331	0.00051	0	0	0	0	0.00164	0.00172	0	0.003	0.01192	0.00966	0.00784	0
scavenger-11-7-0	0	0	0	0.00067	0	0.00064	0	0.09763	0	0	1.0516	0	3.2867	0.00341	0.00022	0.00302	0	0	0	0	0	0	0.04308	0.00337	0.0013	0	0	0.00156	0.00026	0	0.00047	5.67728	0	0.00143	0	1.56576	0	0.00055	0	5.02077	0.00131	0.97639	0	0.00023	2.27708	0.00651	1.46156	0.36075	1.57504	0.33513	0	0	0	0	0.00038	2.75324	0.14844	0	0	0	0	0	0	0	0	0	0.0013	0.0019	0	0	0	0	0.00163	0	0.00074	0.00653	0.02272	0.00419	0.00017	0.00242	6e-05	0.01093	0	0	0.00328	0	0	0	0	0	0	0	0.10131	0.27842	0	0	0.25579	0	0	0	0	0	6.69163	1.0079	0.1749	0	0	0.03195	0	0	0	0	0	0.00064	0	0.00018	0.06947	0.04424	0	2.07574	0.83397	0	0	0.43259	24.89494	0	0	0.47125	11.72502	0.11885	0	0	0	0.01166	0	0.00124	0	0	0	0.05249	0	0	0.0243	0	0.02323	0	0	0.03497	0	0.01861	0.04458	0	0	0.26365	0.0075	0	0	0.1057	0	0.01207	0	0	0	0.00131	0	0	0	0	0	0	0	0	0	0.80456	0	0	0	0	0.29089	0	0	0.01658	0	0.00029	2.10096	0	0.00061	0	0	0	0	0.00567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018	0.00107	0	0	0	0.80873	0.00789	2.32524	0	0	0.00148	0	0.03083	0.00541	6.38736	0.05453	0.00118	0.10222	0.74198	1.05877	0.72357	3.03148	0	0	0	0	0	0	0	0.01017	0	0	0.00021	0	0	0	0.0014	0.01143	0	0	0.01941	0.00217	0.01766	0	0	4.83613	0.01281	0	0	0	0.00122	0	0	0.00086	6e-05	0.02974	0.02709	0	0	0
tigress-11-0-0	0	0	0	0	0.00031	0	0	0	0	0	0	0	1.09322	12.03229	0	2.03656	0	0	0	0	0.0015	0	0.04163	0.01184	0.00411	0.01031	0	0	0	6.88642	0.04207	5.02556	0.02082	3.22088	0.00709	0	0	0	0.17305	1.67563	0	0	0	0	2.00856	0.09268	4.24896	1.8473	0	0	0	0	0	0	0.01231	0.5806	0	0.13876	0.02068	0	0	0	0	0	0	0	0.00442	0	0.00083	0	0	0	0.0075	0.00368	0.01682	0	0.01336	0.02669	0	0.01045	0	0.02064	0	0	0	0	0	0	0	0	0.00373	0	0.44943	0.68557	0.06039	0	0	0	0	0	0	0	0	0.34113	0.25341	0.0305	0	0.01472	0.0011	0	0	0	0	0	0	0	0	0	0	16.30918	0.57791	0	0	0.06653	4.57717	0	0	0.08419	16.59663	0.00419	0.00196	0.00198	0.00218	0.01903	0.00222	0.01531	0	0	0	0.07413	0	0.0012	0.0512	0	0	0	0	0.19895	0.00317	0.05435	0.25977	0	0	0.38353	0.02179	0	0.03847	0	0	0	0	0	0	0	0	0	0	0.01155	0	0	0	0	0	1.76276	0	0	0	0	0.90481	0	0	0.00152	0	2.42146	0	0	0	0	0	0.00092	0.00889	0	0	0	0	0	0	0	0	0	0.00294	0	0	0	0	0	0	0	0	0.00902	0	0	0	0.74471	0	2.05696	0	0	0.00185	0.00525	0.24853	0.00777	3.83257	0	0.00289	0.01474	0.23204	0.36589	0.74863	0.65685	0	0	0	0	0.00707	0	0	0.01062	0	0	0.00225	0.00203	0	0	0.01505	0.02475	0	0	0.09347	0.00966	0.11506	0	0	3.03885	0.00304	0	0	0	0	0	0	0.01939	0.00296	0.00173	0.05568	0	0	0
tigress-11-60-0	0	0	0	0.0062	0	0.00245	0	0	0	0	0	0	0.78583	11.92977	0	2.43936	0	0	0	0	0	0	0.07356	0.01435	0.01745	0.00723	0	0	0	5.01149	0.01201	4.6658	0.00406	2.43783	0.00015	0	0	0	0.12614	3.19684	0	0	0	0	3.30626	0.01736	5.78198	2.7388	0	0	0	0	0	0	0.02193	0.42039	0	0.22255	0.04133	0.01572	0	0	0	0	0.00016	0	0	0.01454	0	0	0	0	0.00424	0.00399	0.01413	0	0.01765	0.01591	0	0.03318	0	0.01641	0	0	0.01176	0	0	0	0	0.00282	0	0	0.21341	0.66304	0.03835	0	0	0	0	0	0	0	0	0.42631	0.15863	0.07385	0	0.0259	0	0	0	0	0	0	0	0	0	0	0	30.01147	0.43744	0	0	0.14162	0.77737	0	0	0.00599	10.28829	0.00188	0	0	0.00175	0.01694	0.00046	0.01576	0	0	0	0.04846	0	0.01807	0.03822	0	0.01539	0	0	0.22354	2e-04	0.01996	0.22035	0.00267	0	0.66618	0.01543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00478	0	0	1.03997	0	0	0	0.18865	0.12072	0	0	0	0	1.76219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00263	0.00474	0	0	0	0	0	0	0	0	0.01233	0	0	0	1.42833	0	1.18615	0	0	0.01148	0.00247	0.36171	0.01701	0	0	0.0118	0.00478	0.27722	0.30019	1.70224	0.74292	0.00422	0	0	0	0.00183	0	0	0.00368	0	0	0.00512	0.00044	0	0	0.01559	0.03722	0	0	0.11213	0.00301	0	0	0	2.4599	0.00143	0	0	0	0	0	0	0.03909	0.00247	0.01955	0.09484	0	0	0
tigress-11-7-0	0	0	0	0.01321	0	0.00046	0	0	0	0	0	0	1.12476	10.52074	0	1.66116	0	0	0	0	0	0	0.0569	0.00697	0.00984	0.00812	0	0	0	2.34505	0	9.86952	0	3.21107	0	0	0	0	0.09706	1.76966	0	0	0	0	0.61174	0.10157	2.83531	1.47679	0	0	0	0	0	0	0.07457	2.7612	0	0.23226	0.02847	0.00296	0	0	0	0	0	0	0	0	0	0	0	0	0.00421	0.00255	0.01219	0	0.00776	0.02305	0	0.00877	0	0.01103	0	0	0.00177	0	0	0	0	0	0	0	0.28154	0.96072	0.03237	0	0	0	0	0.00345	0	0	0	0.36329	0.23034	0.02867	0	0.02031	0.00118	0	0	0	0	0	0	0	0.03651	0.01139	0	16.13876	0.38546	0	0	0.15174	5.19421	0.00281	0	0.14193	16.54376	0.00301	0	0	0.00344	0.0186	0.00319	0.0171	0	0	0	0.87097	0	0.0115	0.07119	0	0	0	0	0.13072	0.01079	0.02151	0.15595	0	0	0.55968	0.01882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17088	0	0	0	0.18386	0.29903	0	0	0	0	2.98841	0	0	0	0	0	0	0	0.00911	0	0	0	0	0	0	0.01337	0	0	0	0	0	0	0	0	0	0	0.01354	0	0	0	0.34585	0	1.61634	0	0	0.00579	0	0.40619	0.00827	4.92586	0	0.00308	0.02334	0.31691	0.29934	1.0369	0.9703	0.001	0	0	0	0.00229	0	0	0.07249	0	0	0.01527	0	0	0	0.01448	0.12139	0	0	0.58212	0.01163	0.03312	0.01716	0	3.00819	0.00162	0	0	0	0	0	0	0.02594	0.00508	0.01137	0.09214	0	0	0
