SampleID	ko00010	ko00030	ko00040	ko00051	ko00052	ko00053	ko00061	ko00071	ko00121	ko00130	ko00190	ko00230	ko00240	ko00250	ko00260	ko00270	ko00290	ko00300	ko00330	ko00340	ko00360	ko00400	ko00430	ko00440	ko00471	ko00473	ko00480	ko00500	ko00510	ko00511	ko00520	ko00521	ko00531	ko00540	ko00550	ko00561	ko00564	ko00620	ko00626	ko00630	ko00640	ko00650	ko00670	ko00680	ko00720	ko00730	ko00740	ko00750	ko00760	ko00770	ko00780	ko00785	ko00790	ko00860	ko00900	ko00908	ko00910	ko00920	ko00970	ko01051	ko01053	ko01055	ko02010	ko02020	ko02030	ko02040	ko02060	ko03008	ko03010	ko03013	ko03018	ko03020	ko03030	ko03060	ko03070	ko03410	ko03420	ko03430	ko03440	ko04112	ko04122	ko04141	ko04626	ko04910	ko04974	ko05120	ko00280	ko00310	ko00362	ko00450	ko00600	ko00660	ko01040	ko04146	ko00140	ko00311	ko00020	ko00100	ko00590	ko00633	ko00906	ko00710	ko00523	ko00562	ko00983	ko00350	ko00364	ko00627	ko00791	ko05016	ko05100	ko05142	ko05150	ko00281	ko00625	ko00960	ko00361	ko00950	ko03015	ko03022	ko03050	ko00624	ko00363	ko04210	ko04621	ko05111	ko05131	ko00621	ko00472	ko00380
kazan5500_2015_11_27_1_L02_58HP_F3	1070.44823152	1311.0939932358	778.2206244188	1060.4124889325	1003.9457209406	668.4020244297	700.9166629863	443.52479298	264.3680940367	517.5809566225	273.7876214188	530.0013420482	599.7508737215	888.5803915491	772.8083430347	974.5563651607	1357.1734814476	654.6156024	522.1166677811	408.3297387529	398.1602810724	561.8487355373	537.7325445796	234.3549391106	978.3739396313	882.9578758956	634.3528145213	758.2516320644	13.768525134	907.0857116926	684.3124499221	1071.3021415455	255.9731280005	772.1690396005	899.2559589354	606.8247800174	441.4211471471	846.7168927884	375.3927880523	736.0928085573	508.0566127342	594.9269879102	725.3987271193	394.1268796429	672.8981807237	750.9242222456	595.2411433296	641.2486543933	675.4728012013	955.8100377454	861.8638275963	970.7151015585	740.4698420289	334.639564759	529.5986959455	249.9356761874	549.4786346156	620.0407441418	828.3452675505	5130.5753099263	434.9956455874	1589.0903445296	973.4765661645	455.9589183043	657.7489257687	277.1285383726	974.6764422365	29.6178952248	775.2439782989	28.4471515488	347.5848909369	337.532629191	1016.9066304811	687.8646239821	669.3061208766	438.6973595263	287.9660572726	772.6536239785	697.1561717513	1295.7842734225	726.7177743748	8.5000648526	146.4473565727	48.8041369211	13.6210517854	115.4282471062	270.5527770345	357.6603098442	182.5659294912	844.1473558714	NA	1133.5026549071	177.256015854	NA	39.3349562497	87.1322489248	827.1492685529	NA	NA	205.3567812967	NA	1320.737688755	339.1462339987	306.8759100508	772.5782133058	359.3002188006	235.1200342567	188.8485166634	159.5403323216	28.5863545446	7.4303844496	12.1716810779	1.6688305178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	180.8699788109	NA	NA	26.1890606421	226.0049911688
kazan5500_2015_11_27_1_L02_63HP_F3	271.1014738137	322.2863851896	158.5676755345	216.3782440308	174.1530363426	45.7804221036	249.1599074052	55.1991141014	326.6746370446	37.4705067895	75.5248980722	198.8714322309	245.8610790478	NA	190.8324840689	243.3366234942	648.7584451634	340.2206605338	174.2839814876	208.9446455437	50.3712594537	210.9568250059	164.7976882367	4.1615779311	378.6611513313	310.449909289	73.999059593	190.5738896669	22.0131258584	101.1562044492	203.5132409076	557.1965789857	NA	117.5750934485	283.7224765891	37.2587389788	90.1514253853	255.4592166652	NA	91.9866275155	105.3912475117	137.2008647886	334.9821078881	96.6611899219	258.5611495795	351.0846946174	182.1806857068	210.4720082534	156.7649745906	315.3597908022	134.6979336216	14.8744427918	83.0414277233	53.5180352547	211.6155292285	72.0148077247	117.28159962	NA	496.3582296794	1012.386408535	10.1289580017	1111.76797955	73.059011528	41.4211448063	217.9184796793	119.3067214913	31.8129241923	8.7148809905	619.910739287	5.6919766326	163.6797920917	198.9287658195	153.5304935764	210.2343845254	111.9836901576	127.5756947357	146.1102776534	197.4782045919	225.7632016192	332.9777632824	129.4890537023	NA	73.6564366987	23.4119114094	7.0928032409	23.5771608278	NA	NA	29.6166499164	294.3295332918	NA	NA	NA	30.9381221644	NA	NA	NA	NA	NA	NA	NA	487.6673311615	NA	NA	NA	NA	NA	3.4995391092	NA	NA	NA	NA	1.260954398	NA	NA	98.2819650283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L02_84HP_F3	377.9197707666	433.686933291	283.0466076985	326.7978796678	248.0828259307	75.3204477285	319.585055977	80.3905243197	559.1451863914	84.095205534	120.7337844964	240.094432813	292.5647727862	645.5014912748	269.5850539429	305.6669248918	767.0601665463	401.6796431391	222.2623845058	302.1943101085	80.1647688697	253.2510889404	208.1382016486	48.2306178691	491.9958701478	366.5568404385	113.8081227742	252.9041093359	31.3022595167	574.773619239	297.6573040342	621.4810947571	242.0740210873	247.6926125809	377.0632813416	NA	90.0103403615	336.6396600158	75.5702193583	159.4386041686	136.3367244509	186.7820688787	448.6604833698	140.2823754749	356.2698675139	418.3763374378	273.7261178201	334.5462544596	230.8407492066	422.6491311319	299.0515368032	188.2760752067	248.1064007708	85.7551769176	287.0314124184	149.5409324324	162.605537941	227.7821051087	549.3044858545	1086.4405499265	16.6581903205	1130.2977129032	86.4066818686	36.4642233279	NA	35.9710662138	17.3262889947	10.514626392	600.4387176263	8.7514153205	200.5464739981	279.7008151511	194.9854646451	261.3288016027	146.2165419925	176.1071065386	186.1885965616	260.5046331973	278.8404975863	363.1054636106	125.916440745	17.3047743197	83.3605433198	38.7016536865	28.4753872911	33.2852819483	NA	47.7499981536	31.997407719	NA	NA	NA	NA	51.1365887172	13.6961346087	41.3391679566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L02_97HP_F3	350.4441844487	452.5016858514	250.0079844657	314.2626942263	285.4094381465	50.4590019374	340.468201786	84.8318426716	799.5107826614	66.1674851082	119.3811269763	222.2927335578	269.4177984543	539.6454302273	268.3245583018	283.4124694598	614.9682503356	377.8345830878	212.9014076616	341.9379090229	80.6420464803	264.0960239425	202.4861603357	44.4536301391	510.4347778704	285.62667668	125.7650895809	250.1090697554	17.7420700147	627.2131602378	311.9730841411	457.9347403621	251.6233952419	233.5010437169	349.9119790042	NA	108.4585933934	324.4489612859	84.295363623	200.5391845233	155.1488902213	153.0016704681	433.4658049976	151.0567214719	353.4691020198	407.4477702495	246.6750100164	359.0898803997	253.630058624	438.4947823801	321.1960039595	300.6797180781	250.5798636638	103.1664047557	266.0617788255	209.3614476499	152.3405822886	NA	448.8291464534	1301.2136186017	22.2058456208	956.4716754263	99.7567799912	53.8483128736	195.2478700196	116.801827286	30.45048081	11.8708034163	533.6659878124	11.1289581206	195.8851322767	277.8408994839	220.4197318997	288.4274899655	147.5609856722	196.2984428428	177.5930544344	283.2660990855	303.2175353102	338.7021320222	160.0187699409	19.7682550233	72.8424258569	40.8098583321	28.9629765094	36.803277436	NA	33.6082401583	22.1239991573	363.1043963874	NA	NA	NA	63.2898898951	13.5178545821	47.4951410508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L03_100HP_F3	213.2288226721	279.7997951204	172.6667468553	190.846832361	149.6487749355	36.5852909222	223.6637782656	58.5545197458	514.616352105	26.5943512503	74.5115079488	133.8403157123	168.3328089056	338.1571252916	162.9340513487	195.9401686948	415.2838682738	232.9281892569	137.7719038328	228.5767267179	45.3751311259	165.1473650724	149.3590003424	20.9278452569	259.4018469277	160.1877568868	84.047257221	158.9895200686	11.9480737753	279.0075216667	180.677932593	293.3068960671	116.3256243904	128.7466821907	196.6492083153	48.0394279386	83.8980557279	219.9314155725	42.5275364089	119.5131559595	109.9972406319	97.5166167071	250.9615059594	87.7304823967	202.5948352227	246.0715785825	155.2456717157	209.5970804983	142.2837737574	273.2810834314	166.3211941026	154.0444680877	148.6541718117	67.3782236184	140.7251179767	111.1648138192	106.2162241187	NA	274.0199898152	638.1639438491	15.2845758514	547.3064654936	66.6730567736	35.5417000293	104.2902992094	64.6632006352	16.7689051967	5.8459857849	310.2773884207	6.5011402894	115.3016543412	191.9777664413	145.9682479952	169.7791423857	102.0393591699	121.5198035707	108.6001334299	194.9316082759	183.7304985077	210.265330593	102.633087421	8.514511972	43.5982530159	22.3473227196	11.2832177444	17.4461878439	61.1001479208	34.6142580611	24.3465024073	234.3297619371	NA	288.7900373734	NA	38.3279661797	8.9299099903	NA	NA	NA	NA	22.5043755432	NA	NA	NA	NA	247.475215548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L03_101HP_F3	197.4749835439	225.9404228125	122.0887658994	158.7215395186	127.2913396999	41.169318471	155.7531284253	50.0538725614	431.6618826463	34.6858096433	58.5298219249	122.5065914183	144.1335091844	289.4773956772	150.5304508789	165.9052129596	399.2836648065	187.8004149703	112.9635460345	141.0384137454	38.199207893	119.9924255033	95.563776237	14.6472246232	191.2222202907	127.481175013	62.0529803789	125.3133024736	6.5429624481	204.1496322293	142.9999529687	192.3426696371	70.7107029554	82.4089457487	164.3738463543	36.6052610553	72.1432440465	187.2012862537	35.1173290657	106.635145939	90.2507195253	90.3471966208	211.4950075504	80.1542266472	165.122789851	215.3278519889	120.735652049	192.6367023836	112.3356209708	228.1846127431	115.6372060657	90.0146545255	94.6168352416	44.5413199208	134.6620322277	78.5777836499	82.8926431908	130.2088168118	284.8044296823	647.3497033116	12.4094517563	439.4685349044	72.8702306812	30.5666554482	115.9641999873	71.0054349099	30.5417295957	4.9564193268	309.3844137582	4.762013111	107.2840308718	142.0261941604	110.966003728	122.6250326936	89.5023146875	89.0503010207	88.8730589131	145.6225868126	157.302918625	179.3786281327	93.4269895604	5.4102807481	46.8658858607	18.145226618	8.8287632311	15.3364211676	NA	25.0304704302	22.7467633331	212.5091016314	NA	NA	25.3598934875	NA	4.2464571968	12.4483786447	162.7587648569	NA	NA	15.4762576846	NA	306.5395118544	NA	NA	NA	37.9891169515	NA	NA	NA	1.4948479253	NA	NA	NA	NA	NA	NA	2.8426455135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L03_102HP_F3	151.5221966062	198.0429165914	87.980710622	124.6191239644	99.9021773653	20.829724613	132.3855975336	45.9305827452	567.4616540239	20.2353022113	47.6761419484	101.7547370103	123.3086229115	240.5735812787	123.1745354527	140.5071504836	313.452614239	176.999690737	92.8377410323	143.7712468045	30.7766921005	115.8281620533	79.0955293348	11.6608698862	197.2195395916	111.2036815012	50.9287846155	101.0321986788	4.9525550038	162.0944128562	119.1866914436	146.9068285019	60.6693667281	55.6450022403	136.5536355009	31.7625813724	67.67615473	143.962935544	27.6306889504	79.8893543761	64.6678020951	72.2894813053	177.2199909203	62.7215314152	127.9647986098	187.6880111779	99.4637843443	168.8029581572	102.4294903602	180.5174920597	121.6714908748	82.4893586516	76.6963912981	44.9923045814	119.5828427923	68.930020985	66.345424897	NA	244.1035892035	653.2969569874	7.2867403068	350.7502863383	62.3185219125	27.1770057412	140.4696557656	87.1413009057	19.9526808587	3.9840996701	257.4809507011	5.6344552716	86.4859944439	132.8019681067	93.9508755569	107.8087284858	73.985348314	74.2439794528	80.8970557322	135.6489444321	134.2769809071	161.0918289896	93.1786219356	5.9840397974	45.0634038033	15.9756574259	6.0092524024	14.5474966817	NA	20.8393680808	18.5990182241	175.9714326372	NA	NA	NA	23.9034580194	3.6132731555	7.7115850872	NA	NA	NA	NA	NA	251.3136456624	NA	NA	NA	NA	3.0312444599	NA	NA	NA	0.701300813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L03_105HP_F3	437.0571532429	625.4058234599	451.7473106643	460.0524151908	395.0598379958	72.7373412417	536.9569389463	129.5862379372	1112.4634988063	129.9365785558	185.042880313	296.5195631402	358.2788187756	732.5782235357	391.2026922425	375.2130878623	711.4222082346	508.7877424132	295.7427923818	573.1584249582	127.5974989568	356.2536029551	287.4744831911	102.1953617576	757.1040306111	439.4141020587	228.3401231181	317.3368392641	33.4666117147	1442.6183624461	465.6767071266	567.0212312602	626.9595709284	409.7196560199	515.8058928267	107.6948067362	118.2532727692	412.6379976182	129.7398487193	295.3868505652	198.7910823503	216.1944364179	655.7249479239	197.9511375217	497.7987059605	555.6889358767	362.4548318588	522.5189642213	385.7217226083	585.42997711	563.3669401716	631.7139196864	494.4647103279	182.4839473954	410.8398700005	289.9030977648	237.4154231799	NA	486.2968421332	1984.289167307	NA	1225.8206282772	138.6389439795	68.9344840202	162.758318402	100.30861817	26.5467893566	15.3944807374	503.1809264296	19.1373799451	242.2257467627	398.4785515971	330.5922876951	393.5188200182	180.7285992185	297.0670699317	243.970759905	458.2398010844	399.8405847594	467.6515827746	255.2523689194	26.5089071041	76.6546247514	46.4838282091	55.6284879558	56.6374969811	119.5497149725	46.0807297576	18.4594781016	491.6643073217	NA	NA	NA	107.7189329566	38.3547339111	118.1987366964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8797355186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L03_73HP_F3	247.213361696	297.7255329232	133.4881798542	198.1512477441	156.1427668044	28.8940355407	209.3197172505	77.4386008776	481.0362871307	31.4263758134	69.3622798409	155.242902386	184.4642366503	359.4131567873	176.0386859653	213.33097152	507.3687646947	267.1805223679	141.1371782657	191.1178133961	38.0067720645	162.427922848	126.6689285895	18.9790161929	241.75463539	181.7544075855	85.6410264078	159.2981532116	6.1829179643	265.4793025642	189.8059785212	293.8376520704	104.6484768825	83.6125560221	206.5877442664	47.7949962663	96.3314802893	235.9393460719	52.252453002	115.5605963908	108.862627075	129.8415359328	274.0389586122	89.7936432403	194.3397753416	266.6044442742	147.7957397121	230.8916696178	132.8595039289	292.7410821225	146.4105976008	110.8249303183	117.9794114496	52.8266393338	168.5978457063	78.5278791754	98.1094784776	NA	365.9947693737	978.6123671667	21.7817159386	686.6959868229	91.2405908566	33.7831319841	131.6895667527	71.701491305	42.0410637835	5.1206899664	379.7164671649	6.9134078979	124.5930861495	172.0351426223	138.4476219253	154.1460043453	105.9227226194	115.7397294224	122.3425928778	176.7680707229	183.2125066779	248.9778825399	123.4443713803	7.0403830907	59.8277519331	24.6991457216	8.7825052747	20.0554266313	NA	40.5833947166	35.4565275711	274.8103680901	NA	NA	NA	33.4878643482	5.5191064162	23.8929084695	NA	NA	NA	NA	NA	357.8385413809	NA	NA	NA	NA	NA	10.4422871955	NA	NA	NA	NA	1.601941891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8445019575	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L03_74HP_F3	359.1039201617	494.8416138709	317.7266022442	338.5435447641	282.7063244232	50.9772132393	388.3917073324	107.102400602	814.1274210018	81.2605153568	122.1504226457	236.0244549828	280.6603763501	585.979745012	296.8552750582	314.6941057415	639.2043892405	405.1114942342	239.8349492392	357.8829890774	83.5044833631	255.3511839141	220.5100669258	60.1165576795	507.6853921472	296.3753049136	147.9085791014	235.5919574825	20.1662888306	850.2621310625	312.3557244462	NA	352.4985110209	264.625423392	358.227726165	65.8940669968	96.1396430096	344.4536725311	95.8362281273	203.4833864417	168.7588680831	166.2422569776	462.4419746156	149.9107077055	358.9982069154	422.890007857	235.5660577991	363.9856611779	266.624962848	450.8989420916	348.471094906	337.5113266253	301.0707380524	108.8978269871	283.4913343818	188.3190992005	176.1256709819	NA	451.0718590246	1270.7937176624	25.0136163862	960.7979545488	111.0493005161	47.2021221984	127.7632363976	63.2698124031	20.4252855741	11.6717988929	491.7214340553	11.6208472314	195.6520778686	274.0780881274	242.8337574862	275.6755907671	145.0526264252	195.7980383202	188.9373621007	313.3795444744	318.758760199	359.5961907072	165.441702991	17.4843660384	68.0714997224	37.1127531569	33.3612812981	37.1976324295	100.7581252287	44.2323100369	25.3278352619	405.3796734885	NA	NA	NA	70.4416696861	15.6008943905	53.9269453692	NA	NA	NA	18.424360879	NA	532.3785009831	162.1138927168	57.6741246219	NA	NA	1.7236198191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L04_76HP_F3	171.2960144908	165.9468514938	101.7399569414	124.3791402856	82.4217863021	48.1253840152	110.6498114663	32.5366023021	510.292214315	23.4479347031	47.5080269397	122.95073903	141.6419498161	NA	118.7098071049	149.2317446019	474.6720842374	184.3474240515	98.235883064	82.7004975872	24.3096547592	98.6469319935	89.9763090129	NA	169.8383631855	139.8510110076	NA	110.4771067128	10.7561028331	73.0813413448	116.9170580781	368.5024010823	NA	65.7303489574	128.6424995941	NA	47.783499283	168.8806001293	18.1634345147	57.1739452936	57.1170255529	99.079263351	NA	57.1684097474	165.8833878591	173.9926209591	100.7868840105	181.2042042889	80.1249646664	213.1373643351	52.9172736316	NA	52.5561305058	14.4292727806	110.6002732938	57.2068673538	70.7685064758	NA	342.7472979089	383.5821500437	3.3010447299	776.5618180893	24.8923420188	15.7421951202	NA	40.7473117212	NA	3.1200968721	388.1790748393	1.9409539309	106.5727323685	125.5889044739	65.4289453152	111.9801190733	66.8608420723	57.9350781484	83.4327420237	86.926961935	130.7329846224	186.9135840016	41.3342254916	5.2223357869	60.5077292593	13.8437800242	5.6178599013	13.5579030554	NA	NA	20.0246860715	NA	NA	NA	NA	20.8345448	NA	NA	NA	NA	9.1143655672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L04_77HP_F3	157.9385694694	185.3748040135	120.755034523	122.6720556837	98.9463085342	37.2389387479	129.2175256457	40.6350025214	855.9113218477	23.2733715503	46.5521049186	104.1393102039	130.07925461	277.1344738438	111.7340912142	137.6341390381	399.8605790034	171.2606509335	93.9320042659	107.6859252239	24.1262281599	95.6243856431	86.4917362843	10.2588039246	166.3509222965	112.1776686324	40.2151927695	103.2785301086	9.2492086911	115.0187260812	121.7614341182	334.852626788	46.6079098596	66.5966037469	133.2708477321	NA	76.3437641198	156.3346429261	23.88547064	68.8883547785	63.0343721859	83.8978696149	169.7641057863	61.5690713615	137.2719029798	174.5076420645	109.9388462635	137.1844275817	84.2957072814	192.5251073975	75.6304058252	31.1992070866	65.2602711972	31.0542335819	111.665324359	45.1497677446	68.0961962466	NA	285.2583271442	533.8669061513	9.2535332411	544.3814256635	45.2172450809	19.6339481672	67.7596835064	43.1987806023	12.6541463969	4.0717289633	322.3811200904	2.5362790287	91.8792000776	129.2899978577	74.599111522	102.6557137497	87.9079704317	72.1801722788	80.8126765484	100.534985491	113.7881070405	197.4478969941	60.4018957293	4.7669036906	49.2697037756	14.778282894	4.6805394595	13.3731018726	NA	23.2752070423	18.5145069637	153.3952773375	31.4586842732	209.05228184	NA	18.1817831207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L04_78HP_F3	237.9937051499	269.2492039993	203.6334834631	199.2259942529	166.1257064392	71.923771783	223.9482117374	44.1971894691	376.194728468	60.7749507934	81.4252306322	175.9190527235	219.2954356964	NA	182.1309072854	211.3598438659	631.3451081337	279.0483610382	157.3037047385	164.8357218841	48.4192693007	188.6878129167	153.9561673653	7.1454683986	352.1324355707	260.2736309337	61.4741353452	175.1353778023	27.7668109596	170.2050612955	192.4239407236	659.737714036	62.1405956377	168.8604257467	272.6903064034	NA	73.7628871092	229.4863853366	43.296199552	75.8267153136	83.6213423451	124.2433132667	324.6355889854	86.9277320009	262.4961255532	301.0461876515	183.97931785	229.6919998611	151.0096902969	296.4104214739	143.0340992382	47.0920597579	122.7064414831	35.4288117961	186.5426786139	91.6969676877	117.8021213619	115.5185768335	443.680773936	614.2310067475	4.3105527561	847.9454127674	40.3950488188	23.4131243986	NA	29.6527432741	NA	6.7936771582	513.3899240529	2.7239963655	146.4488657802	159.3941707171	120.6639565496	191.2229509201	107.8519191943	111.6853583513	124.8106510022	163.1677835686	188.1604305719	301.2640489691	57.7678435494	8.3699769742	65.2838347226	19.6180871596	11.9264174391	20.9003797587	NA	34.6624200621	8.8319525426	NA	55.0657914614	NA	NA	25.9788023303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L04_79HP_F3	136.1927536175	175.5106073754	95.6589496549	104.5893311777	81.7441616776	31.4474404063	88.8062413244	38.5493274282	291.6938034902	9.8963116936	37.3377448121	87.2407450622	107.4655306596	224.0843900896	94.1509828028	130.1566376013	334.7266691941	148.3722248638	79.8759934839	88.2217629551	14.5414055054	73.6828448768	68.3415621686	2.8021634646	109.5421851762	52.2709169776	33.9146573699	89.3872490417	3.4197417403	74.5415882519	105.9443986954	203.0497208777	23.3944378643	30.0692516781	89.090609502	NA	75.2194442973	139.1755783875	16.0909195104	65.9113531282	62.4053371392	74.8301587942	129.8153635262	48.5112531409	104.0656687106	159.5895777687	109.1535293866	102.1535900825	48.6063815678	139.0751518555	56.2248718389	25.4361709622	36.8258702196	21.3469722683	90.6614959882	27.6045486271	51.8392476975	NA	249.879683298	549.1831720196	7.5435876758	468.2833815559	52.6079424618	18.1028216215	70.08463755	34.2124083262	15.5113819337	1.3611899002	282.7086918229	2.1619168489	79.3008093451	109.1242058378	67.4007878477	70.7670786088	81.5310116428	56.7104845898	70.3461179147	86.5038537989	103.1924500013	145.4052245439	54.3829628356	4.3093043529	50.0865779175	13.3310502061	2.1710996223	11.1825208304	NA	24.0948401142	25.586900466	149.3452948421	21.2919375044	NA	NA	14.1585465163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L04_80HP_F3	528.6729845337	732.835819879	492.5697307931	581.5200361001	503.5784579247	78.4516013247	550.9530927639	162.5668679307	1506.7308886203	172.4099695329	213.7103037396	348.7758035076	430.8820338603	886.817249851	448.9673496091	433.2215675697	822.6837898912	568.2947857693	345.7657113568	609.3563379649	143.4165908607	428.1089424724	349.7786986712	137.1928642995	930.074653391	504.2632713286	260.7244278315	411.4075260028	39.4428560066	1857.6799819806	549.7982437339	920.4182671911	861.7228501129	530.8896367215	605.2870319271	NA	159.4517255668	490.1664977656	136.7969371656	353.5215412579	212.8295117514	263.9970830653	748.0549420343	227.5182517604	577.4595549118	614.6655573306	438.1791252539	570.3017086089	443.1308918298	663.7638222608	776.9521649096	691.3594563404	632.6938909529	170.4496620247	507.4288655248	371.1829327246	277.5601601284	NA	590.8344300289	2203.5308883437	37.2544144476	2001.995228926	143.8831451848	74.388185899	NA	27.6634579355	24.8706590725	21.4904582523	694.0582658679	22.0664407759	297.4074564665	538.8323066812	400.1333372432	446.9298186711	241.337034055	337.5906975437	287.3983958786	539.7139843	486.3113927121	543.7895259626	259.0290461935	37.1237939018	99.4441982889	59.7533605447	70.2150703596	66.6102744748	140.0075595925	71.2990011442	21.2771427726	NA	NA	609.5605024672	NA	127.4535827448	70.3101331703	148.5661599954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L05_81HP_F3	131.7450680224	170.0076008803	95.669945254	114.7757275599	99.0428842452	18.1617952039	109.8079920834	NA	524.7839187856	18.7599004316	42.6154779442	88.3377335838	108.3865035856	214.2415752009	100.3165613308	116.6801252744	250.1210285057	143.9090035065	81.6651303999	122.1952872861	25.4961492563	88.0016436815	NA	18.0613390399	146.0658474389	90.4058523782	49.6659777308	88.6600965844	5.1235344374	246.0945101583	114.907233488	170.7705480351	108.1162089515	67.0755909641	115.1412132382	NA	55.4355427149	131.9302847224	27.9859511478	79.5354452054	59.9083385942	64.0903997291	148.3290019464	52.6915653241	118.440600476	135.6992375426	91.9806486937	117.0466658959	76.6002604543	160.7523671852	114.4329500469	106.3268801782	93.1045097532	29.3945146138	100.9970112518	60.6273338731	59.7296229481	NA	189.069726677	527.162146153	10.7429140798	418.7700526397	44.4868569433	18.7489144668	NA	21.1662797156	9.4071553893	4.1172323976	235.8337196442	4.3008987197	75.3102140785	124.3206134259	87.0435136715	89.3116859672	57.7792171734	69.9090662689	70.3355688014	115.0732658315	107.1581327004	134.7061705908	55.0143500765	7.237407842	32.8922760372	14.0291752221	9.4103668496	10.3112270371	NA	16.3707167996	14.4607989347	145.1111484886	NA	NA	NA	25.1655076322	7.5046191837	18.3893306107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2015_11_27_1_L05_83HP_F3	164.6325089798	215.5761364851	122.9196097635	150.2564614683	114.0667805693	19.8986017506	161.2484940785	43.876296429	348.8166774033	32.2192741783	51.7865340604	103.0404080857	125.7775948091	251.5549955937	119.1946854102	136.1572087864	294.0367158931	170.9889524377	95.696418249	146.5481228439	38.7605102518	111.9610967837	84.559409051	26.9575388262	223.4136051494	145.086484638	58.5866580995	105.082294906	11.4428549613	294.890004877	132.067823262	NA	133.626966529	93.3321593219	149.6122550068	32.6875223038	44.6882691314	150.797605331	34.4233373988	80.6830060303	64.3766066427	76.9086541479	182.9980447032	63.2635866562	147.3333207504	176.3776290287	105.9411473301	154.8183986388	102.5067911986	177.9129794635	127.9162414952	87.3912115308	114.6198025	41.7994959269	122.3137342558	65.0285151809	67.4676692951	93.0569731146	213.1227791702	596.0549208439	6.4501037523	415.2376152544	45.7034632127	22.3361278247	65.0950147416	38.933251051	10.1789538726	4.4669939991	252.4743458941	5.8524708599	83.9981210383	136.4351918656	98.9985789361	106.2817783255	58.1237422347	77.2543460619	80.1399355707	134.7024912347	136.4921758797	165.9776416405	77.0006249932	8.6191836479	39.9945578983	22.2590640557	13.1985987173	14.9211248857	NA	17.5093465966	17.2106734928	NA	NA	NA	NA	25.4285695207	8.6112092556	19.9908049225	NA	NA	NA	NA	NA	NA	94.6135697481	29.4150193499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
