# Pathway	# Class_1	# Class_2	kazan5500_2015_05_26_1_L01_1HP_F3_Abundance	kazan5500_2015_05_26_1_L01_2HP_F3_Abundance	kazan5500_2015_05_26_1_L01_5HP_F3_Abundance	kazan5500_2015_05_26_1_L01_6HP_F3_Abundance	kazan5500_2015_05_26_1_L01_8HP_F3_Abundance	kazan5500_2015_05_26_1_L02_11HP_F3_Abundance	kazan5500_2015_05_26_1_L02_15HP_F3_Abundance	kazan5500_2015_05_26_1_L02_16HP_F3_Abundance	kazan5500_2015_05_26_1_L02_9HP_F3_Abundance	kazan5500_2015_05_26_1_L03_21HP_F3_Abundance	kazan5500_2015_05_26_1_L03_22HP_F3_Abundance	kazan5500_2015_05_26_1_L03_23HP_F3_Abundance	kazan5500_2015_05_26_1_L03_24HP_F3_Abundance	kazan5500_2015_05_26_1_L04_26HP_F3_Abundance	kazan5500_2015_05_26_1_L04_27HP_F3_Abundance	kazan5500_2015_05_26_1_L04_31HP_F3_Abundance	kazan5500_2015_05_26_1_L05_32HP_F3_Abundance	kazan5500_2015_05_26_1_L05_33HP_F3_Abundance	kazan5500_2015_05_26_1_L05_34HP_F3_Abundance	kazan5500_2015_05_26_1_L05_39HP_F3_Abundance	kazan5500_2015_05_26_1_L06_40HP_F3_Abundance	kazan5500_2015_05_26_1_L06_41HP_F3_Abundance	kazan5500_2015_05_26_1_L06_42HP_F3_Abundance	kazan5500_2015_06_20_1_L01_50HP_F3_Abundance	kazan5500_2015_06_20_1_L01_53HP_F3_Abundance	kazan5500_2015_06_20_1_L01_55HP_F3_Abundance	kazan5500_2015_06_20_1_L01_56HP_F3_Abundance	kazan5500_2015_06_20_1_L01_57HP_F3_Abundance	kazan5500_2015_06_20_1_L01_59HP_F3_Abundance	kazan5500_2015_06_20_1_L02_35HP_F3_Abundance	kazan5500_2015_06_20_1_L02_48HP_F3_Abundance	kazan5500_2015_06_20_1_L02_49HP_F3_Abundance	kazan5500_2015_06_20_1_L02_60HP_F3_Abundance	kazan5500_2015_06_20_1_L02_61HP_F3_Abundance	kazan5500_2015_06_20_1_L02_62HP_F3_Abundance	kazan5500_2015_06_20_1_L02_64HP_F3_Abundance	kazan5500_2015_11_27_1_L02_51HP_F3_Abundance	kazan5500_2015_11_27_1_L02_58HP_F3_Abundance	kazan5500_2015_11_27_1_L02_63HP_F3_Abundance	kazan5500_2015_11_27_1_L02_84HP_F3_Abundance	kazan5500_2015_11_27_1_L02_97HP_F3_Abundance	kazan5500_2015_11_27_1_L03_101HP_F3_Abundance	kazan5500_2015_11_27_1_L03_102HP_F3_Abundance	kazan5500_2015_11_27_1_L03_105HP_F3_Abundance	kazan5500_2015_11_27_1_L03_73HP_F3_Abundance	kazan5500_2015_11_27_1_L03_74HP_F3_Abundance	kazan5500_2015_11_27_1_L04_77HP_F3_Abundance	kazan5500_2015_11_27_1_L04_78HP_F3_Abundance	kazan5500_2015_11_27_1_L04_79HP_F3_Abundance	kazan5500_2015_11_27_1_L04_80HP_F3_Abundance	kazan5500_2015_11_27_1_L05_83HP_F3_Abundance	kazan5500_2015_11_27_1_L05_85HP_F3_Abundance	kazan5500_2015_11_27_1_L05_86HP_F3_Abundance	kazan5500_2015_11_27_1_L05_89HP_F3_Abundance	kazan5500_2015_11_27_1_L05_90HP_F3_Abundance	kazan5500_2015_11_27_1_L06_95HP_F3_Abundance	kazan5500_2015_11_27_1_L06_96HP_F3_Abundance	kazan5500_2015_11_27_1_L06_98HP_F3_Abundance	kazan5500_2015_12_11_L01_67HP_F3_Abundance	kazan5500_2015_12_11_L01_68HP_F3_Abundance	kazan5500_2015_12_11_L01_69HP_F3_Abundance	kazan5500_2015_12_11_L01_70HP_F3_Abundance	kazan5500_2015_12_11_L01_71HP_F3_Abundance	kazan5500_2015_12_11_L02_106HP_F3_Abundance	kazan5500_2015_12_11_L02_107HP_F3_Abundance	kazan5500_2015_12_11_L02_108HP_F3_Abundance	kazan5500_2015_12_11_L02_72HP_F3_Abundance	kazan5500_2016_01_26_1_L04_109HP_F3_Abundance	kazan5500_2016_04_22_1_L02_137HP_F3_Abundance	kazan5500_2016_04_22_1_L03_134HP_F3_Abundance	kazan5500_2016_04_22_1_L03_135HP_F3_Abundance	kazan5500_2016_04_22_1_L03_136HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L01_130HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L02_131HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L02_159HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L02_163HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L03_160HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L03_164HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L03_167HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L03_168HP_F3_Abundance
ko00400: Phenylalanine, tyrosine and tryptophan biosynthesis	Amino acid metabolism	Metabolism	150.6422062177	237.8882521576	183.5317992712	498.9354904077	143.7376801143	478.7176915101	152.0948206918	215.0848682771	97.4804083266	132.7337489410	212.5144220305	250.1142417397	329.0708515651	217.9302597995	385.1168203027	427.3169653756	400.9179530024	295.7938971000	356.5427945387	93.0264076145	178.8674177712	745.8773065136	178.1903346618	132.8669079406	196.3584984820	76.4749059304	63.2061472270	116.1344404302	175.0081278496	178.6094118575	22.5995438273	73.9334486986	18.2443945576	77.2904709511	88.4281232449	38.1917473418	106.2051209291	561.8487355373	210.9568250059	253.2510889404	264.0960239425	119.9924255033	115.8281620533	356.2536029551	162.4279228480	255.3511839141	95.6243856431	188.6878129167	73.6828448768	428.1089424724	111.9610967837	187.2898757822	106.9301466214	71.9949279790	140.0450736157	220.0391997085	384.3237068788	242.2406176203	64.4340685161	163.2552281869	149.5584747319	226.7675201606	48.7031722736	68.9266512692	29.7605350055	87.7016082984	35.8070131194	87.7131108496	37.7235157008	61.2473603730	74.9703979455	42.1085763478	180.7524787731	303.0401722556	158.5593740367	120.5626307263	16.1758588975	161.3582235037	256.0024462393	266.6016819578
ko00430: Taurine and hypotaurine metabolism	Metabolism of other amino acids	Metabolism	94.5745727796	152.8110377767	109.5159056163	481.1576538341	114.3414787840	298.1530294817	117.2316677350	179.8298363249	96.9198872897	0	0	191.1969796112	350.8721698290	145.4175381733	347.7905466716	472.0118527950	306.3359909483	0	249.5621110933	0	103.7056956169	392.4436604207	206.8723263568	125.1313401125	0	54.5995835888	54.3142205535	110.4944767656	146.2742814267	97.3935997735	20.9374883396	65.0055613959	25.7832349028	46.9984879199	0	46.3016384123	64.7664269310	537.7325445796	164.7976882367	208.1382016486	202.4861603357	95.5637762370	79.0955293348	287.4744831911	126.6689285895	220.5100669258	86.4917362843	153.9561673653	68.3415621686	349.7786986712	84.5594090510	175.1961119074	102.6237340100	0	122.1301489203	0	358.6566888580	226.0174427626	57.4992630452	125.7567941975	131.7273957700	227.9501872693	0	0	0	64.2877397889	0	78.1375359141	35.4313947923	43.8840485365	54.5974910824	0	0	295.1702975602	134.8442909454	91.0590538114	19.6774366568	178.0344155246	290.2185339024	289.1225043125
ko00440: Phosphonate and phosphinate metabolism	Metabolism of other amino acids	Metabolism	4.7710171486	10.4471148979	7.6639214689	138.8180009123	19.0293681252	96.0536964926	13.8669347132	15.7054747438	0.8039153596	4.9694121242	12.7176848886	73.6738222103	61.1216786980	13.6761530125	64.3989455494	23.2628662322	69.2778971462	34.0201017118	29.7138472505	15.4888223427	17.5361031488	39.9287849264	20.6411333712	35.9061126910	51.5055996613	8.3710362637	9.5091610703	1.3884317381	39.6209143319	4.4357306807	0	9.3945484965	2.9248454908	6.6531220275	4.9461727354	0	6.4655842732	234.3549391106	4.1615779311	48.2306178691	44.4536301391	14.6472246232	11.6608698862	102.1953617576	18.9790161929	60.1165576795	10.2588039246	7.1454683986	2.8021634646	137.1928642995	26.9575388262	17.5832318495	7.2411462065	1.8827677355	0.3962884834	34.1030473545	71.4371191770	98.1507453487	4.6525689918	27.1156416615	27.0534659843	76.8419738259	0	0	0	16.3022684998	0	8.7675176809	3.2827380318	5.8435890587	23.9411878084	2.2106191939	34.2047642527	78.0361306817	19.7623130577	10.8492132979	6.0021484679	27.9408723727	88.9284719582	98.1959320324
ko00450: Selenocompound metabolism	Metabolism of other amino acids	Metabolism	216.6999423774	336.8190403501	257.4399871111	716.4900973822	228.7744404416	652.1036842750	259.5309246942	230.0525874210	152.4337578612	238.3061659685	545.9498605421	359.8756247387	420.9639001429	312.3819057519	509.8656849590	0	0	354.1809810678	534.7428324987	160.4203364088	244.9161658949	971.5734810103	332.7554052209	208.6727607240	0	104.8501397467	0	0	253.0938327134	246.7322038678	0	123.3495524976	44.0036291858	109.3498542230	125.1786296685	59.1327916924	258.1896807024	844.1473558714	294.3295332918	0	363.1043963874	212.5091016314	175.9714326372	491.6643073217	274.8103680901	405.3796734885	153.3952773375	0	149.3452948421	0	0	355.0743990046	297.9341785070	163.1186506531	227.1259436402	363.1925926262	552.1059923326	338.5727251970	109.7134356137	0	222.0132503152	316.5642794121	0	0	55.4296808023	133.4137771471	56.7942143255	165.7349461121	62.3841081571	0	0	0	285.3648797753	0	251.1626609666	204.7685101128	26.4283441093	219.2644035784	407.7882277071	454.8300449127
ko00471: D-Glutamine and D-glutamate metabolism	Metabolism of other amino acids	Metabolism	248.4219822814	390.0320164598	333.0505570772	932.0900640421	252.7326549662	880.3553942956	197.5219286620	388.4208348826	179.7588728660	260.2374625037	316.3561186977	512.0678264602	487.1114334702	383.7362497080	832.9810351684	730.9127705241	871.2538940230	630.8304083069	483.8182440867	118.7770226372	229.5240628072	1172.0603311114	273.2020249462	212.5212548468	438.9401667757	135.5188718360	134.9510146656	245.1070916698	335.4597960899	279.1262093587	33.0394265456	125.9410462636	35.2085221601	97.3038243875	141.2378940972	68.7340214970	106.7609362204	978.3739396313	378.6611513313	491.9958701478	510.4347778704	191.2222202907	197.2195395916	757.1040306111	241.7546353900	507.6853921472	166.3509222965	352.1324355707	109.5421851762	930.0746533910	223.4136051494	303.2814898552	126.7061978598	103.6063259560	207.0656020097	350.5244296188	777.1715607813	549.5958053228	107.7506550777	289.3729832918	279.4490106194	508.3693582627	101.2691351392	103.2202760891	50.2906235364	149.9517330892	69.4711184183	120.4382307380	64.4552770610	95.5444459364	133.4860056616	75.1497625902	327.8699382322	733.4384706206	286.1492369526	159.6507600162	41.2246661247	324.9586879627	374.8183638542	329.2067620449
ko00472: D-Arginine and D-ornithine metabolism	Metabolism of other amino acids	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.1890606421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.3716389140	0	0	0	0	0	0	0
ko00473: D-Alanine metabolism	Metabolism of other amino acids	Metabolism	151.4671663565	237.9713902802	121.2876647977	654.8311271739	176.3694904457	511.1202963404	155.2463018463	288.4315213513	128.0344490029	181.1104998208	262.2864046667	252.8028845818	313.9422030327	249.7193547906	456.3406937431	382.7792880628	481.8964429592	382.2095939314	316.1583768772	85.2273558259	163.2546249785	835.2127436593	119.4674345199	294.0736337254	223.5492936537	76.9167411190	64.7338461488	202.1354413262	250.0844870862	179.7548809077	20.6231891069	70.7984044005	20.3504102564	60.2290870279	79.9383965397	65.2538805710	61.7899198976	882.9578758956	310.4499092890	366.5568404385	285.6266766800	127.4811750130	111.2036815012	439.4141020587	181.7544075855	296.3753049136	112.1776686324	260.2736309337	52.2709169776	504.2632713286	145.0864846380	280.7024667680	87.6516188141	90.0017540525	199.7678364820	264.2086075119	374.7601712626	314.3187768221	73.5154195608	197.1389999798	157.9965979572	248.9322575217	72.1243814616	96.2848669877	42.6886467413	76.0277244005	67.1086377353	99.7844639572	56.1643776599	65.2419728527	74.4673007632	46.1143489352	219.3147268270	309.9765109195	162.3460899626	133.7491609849	39.9207165499	248.4726803989	243.5050866235	239.4876789974
ko00480: Glutathione metabolism	Metabolism of other amino acids	Metabolism	53.8096629545	88.0838472017	51.2786161964	325.3325985879	73.3580859786	217.3254655581	55.3756397453	72.2785126238	0	63.1643330712	148.3992291422	136.6187292458	189.2436156680	83.5788162821	170.8450954124	190.3979414504	176.3079436256	128.2429871838	139.8693240750	44.7433259021	71.4385993810	293.0976342659	116.4516257520	138.7448732825	114.0675602381	29.7970964506	30.3278485593	37.4200796556	135.4088340266	62.5650840107	0	36.7918971502	0	27.0337476633	33.4296348229	14.3724459308	52.9505667912	634.3528145213	73.9990595930	113.8081227742	125.7650895809	62.0529803789	50.9287846155	228.3401231181	85.6410264078	147.9085791014	40.2151927695	61.4741353452	33.9146573699	260.7244278315	58.5866580995	102.2883242467	62.4744147297	0	55.1459696605	129.7566528196	215.3456808813	168.0915094065	28.8364291773	70.5443699504	74.8284580423	149.4849479595	18.4812081510	21.9962532353	11.2837608621	47.0822459420	11.7676779937	43.5338083687	22.7626730886	21.3215154688	47.8246120296	15.4927964293	88.7813890636	170.6295977468	77.0222649202	74.3804354853	26.2527971146	71.0984744594	143.1186877679	149.5528438516
ko00500: Starch and sucrose metabolism	Carbohydrate metabolism	Metabolism	140.0938957521	220.2112490883	147.7222250483	566.5673070085	144.5759603211	428.1946575310	143.7173536771	212.9444576168	95.3693747129	141.2556418144	307.1359215454	227.0257562388	350.9371970697	205.5485853707	381.7912599354	372.6080666419	360.7501584918	270.7632459618	303.8910390947	92.6547677418	146.3730651685	704.0562060717	193.7236496013	144.2623666359	173.6024111265	67.7999482792	63.2946795888	107.7668532147	197.5135704495	161.9647192878	29.0390106950	71.1576507321	23.7106949797	72.0830162629	87.4105115528	35.3830138122	114.1755103190	758.2516320644	190.5738896669	252.9041093359	250.1090697554	125.3133024736	101.0321986788	317.3368392641	159.2981532116	235.5919574825	103.2785301086	175.1353778023	89.3872490417	411.4075260028	105.0822949060	224.5837022931	150.6819999316	75.2846277423	132.3090309511	241.6196082255	370.8340542824	244.5275115501	64.2887446031	140.6357293927	140.7319471285	223.0130883299	51.0593836835	64.0575367890	34.8018335295	85.2809890028	36.6992350644	91.1503669028	36.9653549150	47.4293697280	65.9913064326	43.3324116093	204.4946690855	284.7584724801	160.8212181174	128.9278065225	26.0090917494	145.5331206637	288.8251381069	331.1858384208
ko00510: N-Glycan biosynthesis	Glycan biosynthesis and metabolism	Metabolism	2.9839665585	7.1144653879	13.2602958189	43.8724501560	13.6413895586	22.5090788328	4.6239146141	32.4747775632	12.9076387260	16.6740662263	6.4608102841	22.4251694319	21.7038758650	8.2643514185	36.1920127850	26.3170625642	58.6935554706	38.4039538743	8.2524963051	3.4659537942	3.8609324181	1.2228987616	13.6490573789	0	14.7655189733	4.7538936168	3.5725174129	16.0319457516	5.9517832537	2.0445090991	1.1779060233	3.4696324366	1.3037335810	1.5994272071	0	5.7824088539	0	13.7685251340	22.0131258584	31.3022595167	17.7420700147	6.5429624481	4.9525550038	33.4666117147	6.1829179643	20.1662888306	9.2492086911	27.7668109596	3.4197417403	39.4428560066	11.4428549613	11.5264112172	2.6702321849	3.4603035245	16.8260455517	13.9053654982	26.1980362643	23.6889620980	4.1417600381	18.8906476041	8.7037824020	14.7923280554	5.6258156802	10.1185872199	2.1021786489	4.2864735294	5.3274888719	1.5205852116	1.2012037463	5.0231704187	5.9332178091	8.9943538952	9.1688937459	27.2706257629	15.1742982270	2.0178243662	0	20.7593677588	22.9062954160	16.9432777711
ko00511: Other glycan degradation	Glycan biosynthesis and metabolism	Metabolism	71.6167195000	177.9513402484	106.6755212358	1796.3534884374	235.3026970529	892.5713587685	181.1071172692	265.0335048602	96.5415588595	89.0359874359	217.9115517798	851.0482008812	908.1495654032	199.1389292523	1041.9903102219	333.1813832542	830.3564813227	452.2248333869	268.1956224833	143.2549588082	113.0195057021	220.1955290436	255.3963617018	148.9450964042	643.2294338986	124.0935761917	157.8305152547	107.6158432454	393.0163335117	119.0180367158	36.4463642119	151.7424849408	44.1978998726	96.0579037346	57.8840972883	29.2286614725	78.3938915063	907.0857116926	101.1562044492	574.7736192390	627.2131602378	204.1496322293	162.0944128562	1442.6183624461	265.4793025642	850.2621310625	115.0187260812	170.2050612955	74.5415882519	1857.6799819806	294.8900048770	171.9187055885	96.1866989482	18.3971523944	76.4938140839	487.7633764483	1017.5991942273	986.1831679122	63.6131476443	249.8190332405	292.6927190373	696.9034305881	33.5631007814	35.4036552468	0	209.9501891943	0	59.7691648770	41.0801343108	51.0955614125	274.4032667359	30.3971943070	333.3849386946	1052.6588045134	286.0741593357	81.8610767186	16.2301865759	155.7287631999	590.5965311521	710.5428393467
ko00520: Amino sugar and nucleotide sugar metabolism	Carbohydrate metabolism	Metabolism	140.1253907198	227.3914303558	167.6726677049	816.5251011216	166.2158521979	475.0847482333	162.2066130021	257.7404168175	110.4334613789	152.3526655103	320.1277297460	313.7852714286	476.0646026874	209.4365327154	461.1972406182	549.2629091469	476.6690422068	348.4976815791	329.4741877474	109.0541549546	148.6974535420	587.5419661143	232.1694420598	200.5228345680	282.3582997789	80.6257843227	76.1021655233	121.8649902373	203.0766418601	150.6792668992	34.8986850442	88.8886050782	30.5308538219	75.3429660371	81.4929850829	40.8756262501	124.9006024845	684.3124499221	203.5132409076	297.6573040342	311.9730841411	142.9999529687	119.1866914436	465.6767071266	189.8059785212	312.3557244462	121.7614341182	192.4239407236	105.9443986954	549.7982437339	132.0678232620	224.3777583899	176.9099645252	76.6148119962	148.7184735645	269.0915968984	447.0616820937	347.4213896522	75.7886683100	171.1160719275	173.1236309404	290.3389092913	56.3042280648	67.7483848389	40.6262259966	104.4743068570	41.3729011830	116.5436021074	40.1723568971	54.9574131518	96.3366446704	45.0094724724	238.5418090329	410.1159626474	180.5368227201	133.1497070918	20.6258543605	175.1250824707	325.9754846047	393.3353270970
ko00521: Streptomycin biosynthesis	Biosynthesis of other secondary metabolites	Metabolism	204.5709609358	323.8969126376	259.4499384513	1205.8034919034	285.5608926535	472.3536240801	237.6075606137	456.6739096916	202.9838102206	419.3561193562	427.3406726296	0	0	281.8581047842	874.8304554209	0	0	984.3213586283	0	195.0023313630	211.3127701292	0	356.2956513614	146.4433739613	314.8948426387	138.2974061329	119.9321889801	381.3507480622	231.5746488760	152.0471429574	77.1713554312	201.9058675744	41.0868415438	99.0305781925	79.1164335085	130.6554604949	241.8421792470	1071.3021415455	557.1965789857	621.4810947571	457.9347403621	192.3426696371	146.9068285019	567.0212312602	293.8376520704	0	334.8526267880	659.7377140360	203.0497208777	920.4182671911	0	437.1696998082	0	0	0	384.7166957226	631.4983040950	468.9865895950	0	0	276.5313375134	535.3923436284	170.8442795140	247.0646334677	0	128.8896006725	119.7267447904	168.5246203761	60.6387095088	123.7909383091	0	83.6922312733	280.8406965627	540.4722789463	283.9707394248	186.0417837954	17.1529136215	326.1201163004	0	0
ko00523: Polyketide sugar unit biosynthesis	Metabolism of terpenoids and polyketides	Metabolism	0	0	0	0	0	0	0	0	0	0	0	199.2084590995	295.7632201795	0	0	252.2111356797	474.1107805805	0	149.3185310396	0	0	167.8025847189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339.1462339987	0	0	0	0	0	0	0	162.1138927168	0	0	0	0	94.6135697481	0	123.0529069379	76.9758418297	137.1981309190	0	0	0	54.6291790946	172.8772771147	0	0	0	0	36.8606420573	0	0	0	0	0	45.9282370237	0	0	0	0	0	0	0	231.2366205023	241.7690374130
ko00531: Glycosaminoglycan degradation	Glycan biosynthesis and metabolism	Metabolism	0	53.0887881683	30.7983873565	779.8958085792	103.2484836946	388.7586091996	63.9437372208	101.5795841434	0	0	59.3077099251	334.2181447660	394.0116566492	68.3404654448	438.9922839519	114.4988967066	355.4587802007	173.1450216897	92.8851977577	60.6301514190	45.4918109111	0	0	0	274.6532194553	53.4693982122	63.9791368416	0	166.3940763522	33.1417966133	0	53.2316889400	0	33.5192578145	0	0	24.2611317238	255.9731280005	0	242.0740210873	251.6233952419	70.7107029554	60.6693667281	626.9595709284	104.6484768825	352.4985110209	46.6079098596	62.1405956377	23.3944378643	861.7228501129	133.6269665290	57.2259544711	31.8244715976	0	0	206.1404117407	383.1535444091	433.7827817802	22.2435588875	109.7244236074	118.3003934919	298.2242580238	0	0	0	89.0687028713	0	0	19.0785000818	23.2315563465	122.5543324572	0	144.2503460809	436.1158177829	128.4273157250	0	0	0	285.8224683302	288.5003109584
ko00540: Lipopolysaccharide biosynthesis	Glycan biosynthesis and metabolism	Metabolism	13.7858109270	54.4806410265	30.9795186165	598.6903914108	100.8480059574	238.2378373067	71.5432367601	162.4556191525	75.9085323310	76.3550910125	80.7011756550	241.8516359937	394.6137668268	71.6166433781	396.7392566177	415.5794522215	419.2099712423	268.0071444591	133.6435420690	48.5145738861	26.9494996196	174.2522003181	131.4024546814	162.2854811910	238.6270667884	47.8821611555	53.6516146176	106.3619410472	170.2814255166	28.7312774616	11.2841058304	56.7904451654	8.9389022093	28.6728906209	10.3028995082	21.7106569808	16.8452665094	772.1690396005	117.5750934485	247.6926125809	233.5010437169	82.4089457487	55.6450022403	409.7196560199	83.6125560221	264.6254233920	66.5966037469	168.8604257467	30.0692516781	530.8896367215	93.3321593219	102.1726017052	29.8260122733	3.8921172492	85.3346538909	157.9668564587	402.8903465742	337.7063495436	30.3268200350	118.1914006742	128.5995087982	286.9777176709	36.1574264010	52.2465202574	21.9379505841	56.8973038970	27.3537722971	26.5430165745	15.5470699506	23.6033094575	74.3692759649	16.2323765072	122.4471325219	361.9912772671	105.4351949966	61.3886937272	28.4236436147	186.2923999963	166.7377327816	213.2125010557
ko00550: Peptidoglycan biosynthesis	Glycan biosynthesis and metabolism	Metabolism	182.5131919962	286.5800974992	200.7639825080	775.0227313513	191.2847607851	608.0091857691	178.7052236301	270.2773172497	128.4261754989	181.9508917676	312.4794588126	358.4741573791	440.3993570342	284.7240408209	571.5913105586	498.6476996516	581.5282609384	439.8062852930	376.0441541082	103.0486787664	180.2297718225	881.1254051176	228.8185627509	220.0438834647	277.1940784531	101.4549062618	85.5159336699	183.8251113059	264.8947769078	212.5029935273	28.3827549533	87.1565070280	28.7300461622	84.9830446158	106.8951256540	49.5276408649	107.3304105014	899.2559589354	283.7224765891	377.0632813416	349.9119790042	164.3738463543	136.5536355009	515.8058928267	206.5877442664	358.2277261650	133.2708477321	272.6903064034	89.0906095020	605.2870319271	149.6122550068	271.1462284684	127.2283657122	89.1951468131	168.8496539246	278.7777535362	506.8712950890	364.0536898750	80.5972741643	216.6256379925	202.0169036949	319.0063307376	70.3488237315	87.3768708939	42.7141881280	108.1216755929	48.4765125424	112.8871935188	48.9440629480	64.9610371125	99.1965758133	53.6606913889	256.6034552502	431.3134567135	210.9782596029	145.2118878292	26.5318856260	258.7429907257	332.2068555934	315.1339113830
ko00561: Glycerolipid metabolism	Lipid metabolism	Metabolism	42.9159118415	69.0203429735	43.0865016566	167.3563532166	0	141.2143619412	0	0	0	34.1096328741	64.1798081208	68.3401585775	73.9950715696	64.4242677465	0	0	72.8756252379	0	89.1919363947	27.6279202929	50.6065967944	290.2267845055	44.2215785130	82.7842177099	0	0	0	0	70.3737574565	0	0	0	0	0	0	0	31.3308672386	606.8247800174	37.2587389788	0	0	36.6052610553	31.7625813724	107.6948067362	47.7949962663	65.8940669968	0	0	0	0	32.6875223038	54.9288020144	29.6452672390	20.7435183686	25.3433229010	79.5648452330	90.8324493862	80.7062663325	0	42.3191319661	36.9260487000	70.6413221801	0	0	6.4859116718	0	0	29.5070917280	0	15.5746049803	0	0	51.6057502414	0	0	49.1598579382	13.1724431465	29.8368378089	85.1839465874	98.4020455812
ko00562: Inositol phosphate metabolism	Carbohydrate metabolism	Metabolism	0	0	0	0	0	0	0	0	0	0	0	53.4876889444	87.5961864416	0	0	124.2753161025	114.7558446952	0	65.3501640703	0	0	84.2811156791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306.8759100508	0	0	0	0	0	0	0	57.6741246219	0	0	0	0	29.4150193499	0	28.8313605561	14.7992671767	42.2130004997	0	0	0	15.2148377509	41.7841419486	0	0	0	0	12.2574153669	0	0	0	0	0	19.9690161429	0	0	0	0	0	0	0	55.9424610959	61.0181194219
ko00564: Glycerophospholipid metabolism	Lipid metabolism	Metabolism	99.0045791739	141.4435974595	118.6409033048	233.8265377364	85.6496720647	253.1027866393	100.0229193494	82.8920621272	42.6009076817	83.8788562711	149.0138872703	96.5167248127	135.0364521279	123.4275342929	146.7092847622	152.0526336711	121.6442186755	97.5889805933	165.7573184977	61.9247231821	96.6901361364	501.9938962250	97.1968441123	111.2340862453	59.4455473471	41.3624508455	36.3727596420	40.3535966963	119.3003789234	113.1967222630	20.3318257582	31.9967298925	19.4920925312	48.5300271581	60.5219937938	16.2156596146	92.0929782182	441.4211471471	90.1514253853	90.0103403615	108.4585933934	72.1432440465	67.6761547300	118.2532727692	96.3314802893	96.1396430096	76.3437641198	73.7628871092	75.2194442973	159.4517255668	44.6882691314	144.5164217176	99.8266241848	71.0352501107	92.8143268839	138.0428320330	159.7992595291	91.8432290347	50.1536395524	72.5251333301	72.6607220472	92.4333961681	16.0474787444	25.3569024755	15.5323118334	50.2653124798	15.9276342720	66.1498147511	30.7639853844	36.4528446690	32.0662569953	49.2058853655	124.9647124334	98.5914512259	92.1288611618	95.6653503670	19.1725437306	67.6036573653	142.2274126547	153.6402076640
ko00590: Arachidonic acid metabolism	Lipid metabolism	Metabolism	0	0	0	0	0	0	0	0	4.7844410960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00600: Sphingolipid metabolism	Lipid metabolism	Metabolism	0	52.5520195798	31.3264390071	0	0	0	49.3401811251	62.6084850058	0	0	68.6005723658	0	0	0	0	0	0	0	0	0	33.4395648126	90.1745150729	0	0	0	0	0	0	0	48.9662284201	0	0	0	0	0	0	23.9595041112	0	0	0	0	0	0	0	0	0	31.4586842732	55.0657914614	21.2919375044	0	0	0	31.6895334611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5423273396	11.2664036468	0	0	0	0	0	0	0	0	0	0	0
ko00620: Pyruvate metabolism	Carbohydrate metabolism	Metabolism	168.8426772796	255.4499582633	216.2024428424	665.6961726713	216.9066091809	488.2313146965	216.8680677735	241.3312690156	154.9013089233	215.4389847722	451.1978320634	320.8746252251	441.4717444923	232.7964074552	451.3951368686	518.6372060254	464.0486506048	341.9911629490	418.0268091792	150.0219507296	219.5156967457	642.3472294118	321.9908553479	203.4104174304	231.5774735569	90.3523029228	84.4915121323	148.3574994673	220.5093190764	150.0138311510	45.7517249273	109.1953894905	37.5231321126	88.0827404986	86.4099149178	60.3236474448	187.7973135193	846.7168927884	255.4592166652	336.6396600158	324.4489612859	187.2012862537	143.9629355440	412.6379976182	235.9393460719	344.4536725311	156.3346429261	229.4863853366	139.1755783875	490.1664977656	150.7976053310	305.2589343627	271.8994152336	167.5387227509	237.2894875068	302.8101217077	440.8336776846	311.7241066980	100.4620916777	197.3784381838	184.4920129848	272.7087525654	76.9553581375	102.6405154084	46.0158851286	115.5505867411	64.9056600551	150.8557122661	65.8883329531	80.6651759135	87.4079916159	50.0613466894	245.4709758100	389.8669386119	243.0550091218	218.2528351386	30.4149923594	235.2604391779	404.1181619234	445.1489274501
