"name" "rpkm" "sample"
"79716" "MH0359_GL0162556" 4661.01378914319 "102HP"
"7987" "MH0415_GL0106335" 2969.93240433848 "102HP"
"80215" "ED19A_GL0000858" 8691.41983034349 "102HP"
"81116" "MH0427_GL0008174" 4789.43718365767 "102HP"
"813" "V1.UC39-4_GL0055448" 3200.45062344778 "102HP"
"82223" "MH0014_GL0111040" 7012.06074448051 "102HP"
"82615" "V1.CD10-0_GL0035977" 6232.16044073839 "102HP"
"84116" "591020.SFxv_0523" 5939.86480867696 "102HP"
"84918" "MH0097_GL0000962" 8985.0488786659 "102HP"
"85219" "696406.UMNK88_944" 6221.22682593007 "102HP"
"8576" "MH0425_GL0050520" 2897.13994344783 "102HP"
"86013" "656420.ERJG_02187" 3953.28794958767 "102HP"
"89513" "MH0238_GL0183876" 5175.27625624656 "102HP"
"90017" "MH0079_GL0019080" 3449.51292877446 "102HP"
"90613" "MH0014_GL0062784" 3171.82405257616 "102HP"
"91611" "1072459.CE10_2397" 3200.45062344778 "102HP"
"92922" "1033813.ECNA114_3954" 8627.97880968404 "102HP"
"93913" "SZEY-48A_GL0015140" 6447.45325596389 "102HP"
"94217" "MH0014_GL0004838" 3253.30210163316 "102HP"
"94318" "MH0097_GL0090611" 3217.87594444659 "102HP"
"95018" "SZEY-93A_GL0042064" 4394.17508151195 "102HP"
"95523" "T2D-77A_GL0031944" 21187.3856996298 "102HP"
"9791" "469595.CSAG_04555" 3301.76842716959 "102HP"
"98714" "MH0014_GL0046011" 5628.72903298435 "102HP"
"100316" "DLM012_GL0058938" 8565.45722410662 "102HP"
"102321" "ED11A_GL0008364" 3409.71085651937 "102HP"
"102613" "MH0415_GL0079975" 3663.32571361585 "102HP"
"102825" "NOF006_GL0000294" 16851.7956791996 "102HP"
"104219" "DLM005_GL0002918" 5693.80104492637 "102HP"
"105722" "766139.SB359474_4449" 10059.8561440571 "102HP"
"10642" "469595.CSAG_04547" 3504.05068258907 "102HP"
"109117" "MH0014_GL0016730" 10577.4773774203 "102HP"
"109719" "MH0014_GL0094917" 9510.6111246977 "102HP"
"112321" "NLM003_GL0007311" 13341.231342288 "102HP"
"113321" "ED20A_GL0072825" 8004.73880537278 "102HP"
"115917" "N038A_GL0078531" 17541.5870548485 "102HP"
"122010" "V1.CD4-0-PT_GL0036734" 5724.13121998409 "102HP"
"122217" "MH0014_GL0047256" 7225.14117925864 "102HP"
"12359" "656390.ERLG_03933" 4377.90035898783 "102HP"
"12386" "V1.CD15-3_GL0002074" 4569.71558090224 "102HP"
"124815" "550672.ECCG_03912" 4546.28114202582 "102HP"
"125111" "MH0415_GL0021013" 4534.65382452704 "102HP"
"128616" "656404.ERGG_01211" 16601.5884399819 "102HP"
"129217" "T2D-155A_GL0085364" 4617.31678486998 "102HP"
"129610" "O2.UC19-1_GL0082498" 8096.11710223777 "102HP"
"131815" "656414.ECHG_03158" 14941.4295959837 "102HP"
"132115" "T2D-123A_GL0086183" 4753.48430399483 "102HP"
"132220" "MH0014_GL0110987" 6459.19725096565 "102HP"
"132918" "MH0014_GL0078399" 8231.42825157879 "102HP"
"13388" "MH0427_GL0048450" 4980.47653199458 "102HP"
"136121" "199310.c3763" 16555.0853911304 "102HP"
"137018" "591020.SFxv_1753" 10308.4281708725 "102HP"
"137312" "V1.CD11-0_GL0040229" 6852.3657792853 "102HP"
"137423" "NLM015_GL0010489" 32043.0658805435 "102HP"
"137918" "MH0014_GL0072727" 21491.510853213 "102HP"
"139311" "MH0309_GL0022381" 14503.4735819229 "102HP"
"14017" "V1.FI24_GL0114125" 7099.29787943972 "102HP"
"14377" "300267.SDY_3559" 10648.9468191596 "102HP"
"148214" "926027.ECO9389_00959" 13217.6224895958 "102HP"
"149011" "T2D-12A_GL0089039" 7434.17042092273 "102HP"
"153318" "T2D-57A_GL0109943" 16826.0939064301 "102HP"
"159210" "V1.CD7-0-PN_GL0019361" 11236.0560544364 "102HP"
"159519" "MH0014_GL0094920" 16548.463356974 "102HP"
"160117" "MH0014_GL0046009" 11634.1840248692 "102HP"
"1623" "SZEY-26A_GL0057623" 7178.33864530393 "102HP"
"162416" "MH0014_GL0078400" 14962.4442648951 "102HP"
"162513" "MH0343_GL0050020" 9891.49035085116 "102HP"
"16269" "MH0415_GL0032784" 7120.68130678743 "102HP"
"165117" "MH0415_GL0204931" 10368.7113765501 "102HP"
"16558" "MH0424_GL0166550" 9768.86856964226 "102HP"
"167212" "N075A_GL0121545" 15830.8004052685 "102HP"
"167917" "MH0298_GL0107259" 18719.9811730475 "102HP"
"174032" "NOM018_GL0071403" 12778.7361829915 "102HP"
"17707" "V1.CD41-0_GL0132529" 12664.6403242148 "102HP"
"1136" "T2D-114A_GL0049957" 8311.65908387615 "101HP"
"2481" "656449.ERFG_00964" 461.265505901246 "101HP"
"380" "1033813.ECNA114_2452" 2097.54419525619 "101HP"
"591" "754092.SFJ1713_0545" 4579.72363414127 "101HP"
"9" "NLM027_GL0050016" 399.866284714392 "101HP"
"13" "888063.HMPREF9086_3343" 485.621523678323 "101HP"
"1485" "MH0014_GL0105798" 9158.2169535302 "101HP"
"1923" "766145.SFVA6_2837" 1873.51782553605 "101HP"
"2511" "NLM027_GL0040481" 491.61192076317 "101HP"
"2718" "N021A_GL0004467" 593.104683569755 "101HP"
"3749" "MH0014_GL0046007" 5165.86705005348 "101HP"
"4058" "932676.SGB_03571" 10947.4201492133 "101HP"
"4120" "MH0014_GL0062780" 1493.87779004085 "101HP"
"47" "1028307.EAE_23595" 590.419847553595 "101HP"
"5448" "MH0014_GL0051197" 7246.06176543049 "101HP"
"5526" "MH0204_GL0093217" 481.126837543674 "101HP"
"5614" "V1.UC21-4_GL0005399" 392.321637832988 "101HP"
"58" "NLM027_GL0046045" 294.120588264706 "101HP"
"648" "585054.EFER_0708" 310.545504232735 "101HP"
"71" "MH0277_GL0034459" 411.212447565273 "101HP"
"7549" "MH0257_GL0115220" 10324.6994067015 "101HP"
"7627" "766142.SD15574_2190" 4925.12899314884 "101HP"
"7924" "MH0014_GL0062781" 810.233081776217 "101HP"
"82" "NLM027_GL0026418" 494.662884276388 "101HP"
"8410" "SZEY-68A_GL0024025" 390.40006246401 "101HP"
"8717" "550694.ERIG_01040" 706.559842893391 "101HP"
"9462" "550687.ERDG_03360" 11752.3717100632 "101HP"
"98" "MH0277_GL0034439" 334.433619942946 "101HP"
"101" "NLM027_GL0004027" 548.44045472295 "101HP"
"10816" "766147.SFK227_2604" 1602.35077184004 "101HP"
"11026" "469595.CSAG_04227" 1263.84798234253 "101HP"
"11425" "656437.ECMG_04072" 6948.11514678614 "101HP"
"116" "MH0277_GL0037992" 508.225373558355 "101HP"
"1184" "DOF008_GL0019697" 520.958689017878 "101HP"
"11926" "439855.EcSMS35_0058" 2504.56489907658 "101HP"
"12034" "199310.c0067" 4981.66746373346 "101HP"
"12520" "585054.EFER_0065" 534.645138645514 "101HP"
"12717" "MH0008_GL0031352" 381.980891787869 "101HP"
"12940" "MH0014_GL0037010" 6209.11813137004 "101HP"
"13114" "585054.EFER_3442" 1364.84040102287 "101HP"
"13234" "MH0014_GL0094967" 2057.83165455427 "101HP"
"13823" "MH0095_GL0001155" 2579.85206483297 "101HP"
"14317" "199310.c2421" 3360.78760729735 "101HP"
"14429" "MH0095_GL0000567" 1530.64035870047 "101HP"
"14718" "MH0014_GL0063410" 872.700869559146 "101HP"
"15318" "MH0277_GL0038206" 540.995561672412 "101HP"
"16527" "MH0014_GL0078392" 4940.49665824806 "101HP"
"168" "NLM027_GL0017960" 576.656040818021 "101HP"
"18024" "331111.EcE24377A_0125" 5679.34570804011 "101HP"
"18227" "MH0014_GL0094960" 8849.17277548148 "101HP"
"18724" "340186.EcE110019_0796" 9188.08984665538 "101HP"
"18914" "585054.EFER_0144" 1788.92796702648 "101HP"
"19011" "656449.ERFG_03351" 993.0234146977 "101HP"
"19423" "199310.c3239" 5171.28110422159 "101HP"
"19521" "MH0238_GL0094567" 7258.63082313288 "101HP"
"1994" "NLM027_GL0001890" 608.964443784056 "101HP"
"20415" "550694.ERIG_04036" 824.551856066228 "101HP"
"20630" "MH0014_GL0108310" 10676.9877548297 "101HP"
"20825" "364106.UTI89_C3469" 7032.94230174136 "101HP"
"21023" "MH0014_GL0094942" 8695.27411851659 "101HP"
"21222" "MH0264_GL0103849" 6320.35343416404 "101HP"
"23415" "MH0097_GL0015012" 1275.30687071577 "101HP"
"23715" "1033813.ECNA114_3664" 2097.54419525619 "101HP"
"2386" "585054.EFER_2976" 625.968686542425 "101HP"
"24217" "199310.c1922" 3219.74916866076 "101HP"
"2509" "585054.EFER_2541" 1935.32405065904 "101HP"
"2524" "DOM005_GL0041471" 653.333437866683 "101HP"
"25722" "754093.SD1617_2158" 7397.70819000274 "101HP"
"26013" "MH0097_GL0011159" 2891.6841835997 "101HP"
"2699" "550677.ECEG_01404" 1786.14407663273 "101HP"
"27022" "MH0093_GL0019534" 1155.16926695269 "101HP"
"27519" "MH0252_GL0013874" 6775.79633092814 "101HP"
"27819" "405955.APECO1_1164" 2808.09439690125 "101HP"
"28016" "MH0315_GL0183737" 3082.57876208921 "101HP"
"28119" "585054.EFER_2538" 4930.31006720013 "101HP"
"28420" "MH0303_GL0048181" 2556.19088518102 "101HP"
"28829" "MH0014_GL0005367" 9681.88478827294 "101HP"
"28920" "MH0014_GL0025917" 8757.1936697166 "101HP"
"3012" "1045856.EcWSU1_04450" 651.553237763504 "101HP"
"31913" "MH0025_GL0006074" 2557.43356426958 "101HP"
"32919" "MH0014_GL0062859" 6382.61303265755 "101HP"
"33113" "300267.SDY_3560" 7936.53231909571 "101HP"
"33816" "MH0093_GL0040527" 1205.24212832261 "101HP"
"3446" "MH0277_GL0038207" 790.044179270505 "101HP"
"35610" "1072459.CE10_4035" 5181.36594277803 "101HP"
"36624" "199310.c0927" 5036.89659304314 "101HP"
"37120" "550677.ECEG_00358" 7848.57893629779 "101HP"
"37316" "316401.ETEC_2217" 2832.6164453213 "101HP"
"37410" "585054.EFER_2161" 2135.00034160005 "101HP"
"38118" "MH0014_GL0016708" 4313.32650749413 "101HP"
"3829" "MH0308_GL0126648" 806.92926296695 "101HP"
"38914" "MH0315_GL0115587" 1944.06535170086 "101HP"
"40129" "199310.c0581" 6838.97964377709 "101HP"
"40218" "MH0415_GL0203291" 768.051514751197 "101HP"
"40416" "MH0014_GL0046008" 4955.85571521671 "101HP"
"40714" "656420.ERJG_02607" 1786.38235625874 "101HP"
"4104" "V1.UC21-4_GL0151397" 939.567930291576 "101HP"
"41526" "SZEY-62A_GL0081122" 14065.8846034827 "101HP"
"4197" "585054.EFER_2272" 861.176608376493 "101HP"
"42323" "199310.c3238" 6085.76979662879 "101HP"
"42512" "MH0450_GL0230180" 2216.63998386286 "101HP"
"43720" "656380.ECGG_01176" 6918.9825885187 "101HP"
"44522" "754092.SFJ1713_3761" 7537.47946686628 "101HP"
"44611" "656420.ERJG_00825" 1678.03535620496 "101HP"
"4479" "O2.CD1-0-PT_GL0050406" 3150.08433634882 "101HP"
"45015" "MH0221_GL0061395" 2033.82778592277 "101HP"
"45110" "ED50A_GL0028344" 2033.82778592277 "101HP"
"45219" "358708.Sd1012_3376" 7189.57798774896 "101HP"
"458" "NLM027_GL0078758" 769.699693967402 "101HP"
"47124" "V1.CD48-0_GL0101225" 10485.1661112441 "101HP"
"47724" "199310.c1853" 7586.29563005095 "101HP"
"4818" "V1.UC21-4_GL0058306" 839.017678102478 "101HP"
"48423" "1033813.ECNA114_3877" 9218.4126898993 "101HP"
"48917" "766145.SFVA6_3638" 6939.39651538204 "101HP"
"49921" "MH0014_GL0111038" 3828.2764745932 "101HP"
"50321" "1072459.CE10_2144" 5373.48400582486 "101HP"
"51010" "MH0415_GL0047080" 2621.29152781103 "101HP"
"52212" "1045856.EcWSU1_03562" 2358.76733178008 "101HP"
"52318" "550694.ERIG_03922" 4138.04763365746 "101HP"
"52713" "550676.ECDG_02502" 4764.53376357073 "101HP"
"5398" "766147.SFK227_2603" 1167.8634347214 "101HP"
"54316" "300267.SDY_4023" 4906.70393144746 "101HP"
"55118" "N022A_GL0045729" 5985.87711057301 "101HP"
"55916" "V1.CD3-0-PN_GL0073894" 4002.00900852228 "101HP"
"56817" "754093.SD1617_0889" 3673.6318726973 "101HP"
"56924" "V1.CD10-0_GL0019100" 8155.52654362913 "101HP"
"5729" "766145.SFVA6_2836" 906.902799971705 "101HP"
"57726" "MH0093_GL0020809" 10521.2816834051 "101HP"
"57923" "MH0014_GL0016888" 4064.36325653042 "101HP"
"584" "NLM027_GL0063807" 1347.15514512229 "101HP"
"5866" "T2D-108A_GL0193556" 1020.42690580031 "101HP"
"59224" "NOM004_GL0003550" 11570.3244318971 "101HP"
"59324" "NLM003_GL0012305" 8999.14122480883 "101HP"
"60323" "656374.ERCG_00533" 8245.51856066228 "101HP"
"60416" "MH0014_GL0094959" 3465.50780085806 "101HP"
"61010" "550694.ERIG_00859" 2447.13489446556 "101HP"
"61422" "T2D-109A_GL0050899" 12970.349780402 "101HP"
"61622" "MH0093_GL0019532" 2234.76671270286 "101HP"
"65519" "SZEY-95A_GL0021576" 9904.3802829257 "101HP"
"66013" "766142.SD15574_3478" 4796.10391923909 "101HP"
"6655" "V1.UC21-4_GL0044367" 1056.49501440003 "101HP"
"6789" "MH0350_GL0132597" 1368.3550114976 "101HP"
"68612" "T2D-14A_GL0048964" 1464.74755442086 "101HP"
"68819" "DLF009_GL0029590" 3979.30472140888 "101HP"
"68910" "MH0008_GL0006197" 1065.91398926838 "101HP"
"69022" "MH0014_GL0067771" 13445.959598162 "101HP"
"694" "NLM027_GL0064558" 1067.50017080003 "101HP"
"7038" "997825.ECF_00189" 1083.62555102359 "101HP"
"70612" "MH0025_GL0024004" 2520.84377682898 "101HP"
"71210" "O2.CD1-0_GL0208323" 1876.92337723082 "101HP"
"71513" "670890.ECLT68_1330" 6746.33336781459 "101HP"
"71624" "MH0014_GL0026704" 18362.4602758776 "101HP"
"7185" "V1.UC21-4_GL0031851" 1155.16926695269 "101HP"
"7216" "926028.ECO2687_10363" 1133.27032350335 "101HP"
"72713" "DOM008_GL0002520" 2295.55236728838 "101HP"
"73617" "1048689.ECO55CA74_20350" 10869.0926481457 "101HP"
"74110" "656420.ERJG_02902" 1120.87517934003 "101HP"
"74211" "656420.ERJG_02605" 2090.21012464341 "101HP"
"74310" "MH0025_GL0013096" 1238.96392880418 "101HP"
"74918" "ED13A_GL0077814" 5607.5050848055 "101HP"
"75013" "MH0014_GL0053433" 1621.15280175733 "101HP"
"75312" "MH0301_GL0037360" 1992.66698549338 "101HP"
"75721" "N087A_GL0100633" 6063.2656293935 "101HP"
"75821" "T2D-135A_GL0033046" 9337.45480468886 "101HP"
"76114" "SZEY-10A_GL0086712" 1183.76256563963 "101HP"
"76511" "MH0097_GL0040496" 5206.34608962502 "101HP"
"77617" "T2D-102A_GL0004460" 6131.28303228734 "101HP"
"78017" "550677.ECEG_02458" 5425.73830734017 "101HP"
"7888" "NOM005_GL0027217" 2837.01740307533 "101HP"
"7948" "656420.ERJG_01277" 1565.43396569038 "101HP"
"79517" "932676.SGB_03063" 9512.91291447113 "101HP"
"79624" "MH0014_GL0090840" 8508.01634255602 "101HP"
"79715" "MH0359_GL0162556" 6411.73604165064 "101HP"
"80214" "ED19A_GL0000858" 1953.59508381704 "101HP"
"81115" "MH0427_GL0008174" 6975.94925229451 "101HP"
"82222" "MH0014_GL0111040" 6889.89940746865 "101HP"
"82614" "V1.CD10-0_GL0035977" 2521.47667760147 "101HP"
"8351" "1028307.EAE_07125" 1195.60019129603 "101HP"
"84115" "591020.SFxv_0523" 8811.79370469436 "101HP"
"84917" "MH0097_GL0000962" 12521.4884899246 "101HP"
"85218" "696406.UMNK88_944" 5453.6149076661 "101HP"
"85414" "MH0121_GL0078600" 6210.9100846547 "101HP"
"86012" "656420.ERJG_02187" 3998.66284714392 "101HP"
"89512" "MH0238_GL0183876" 1256.32244269285 "101HP"
"89616" "T2D-12A_GL0079900" 5472.8177770593 "101HP"
"90016" "MH0079_GL0019080" 9769.49572654344 "101HP"
"90612" "MH0014_GL0062784" 2566.58359491098 "101HP"
"91610" "1072459.CE10_2397" 1294.8738533892 "101HP"
"9219" "754092.SFJ1713_2437" 2575.79933492861 "101HP"
"9289" "SZEY-95A_GL0022207" 2608.58223555498 "101HP"
"92921" "1033813.ECNA114_3954" 12217.812173828 "101HP"
"9342" "V1.UC21-4_GL0061508" 1224.16401839184 "101HP"
"93912" "SZEY-48A_GL0015140" 3478.10964740663 "101HP"
"94216" "MH0014_GL0004838" 6142.53309289704 "101HP"
"94317" "MH0097_GL0090611" 4773.72127196237 "101HP"
"94713" "198214.SF0805" 2234.76671270286 "101HP"
"95017" "SZEY-93A_GL0042064" 1333.38311296955 "101HP"
"9541" "SZEY-68A_GL0085349" 1301.92398326247 "101HP"
"95522" "T2D-77A_GL0031944" 8572.22778665078 "101HP"
"9627" "MH0415_GL0125711" 1366.40021862404 "101HP"
"96410" "V1.CD11-0_GL0028089" 2169.87330543744 "101HP"
"98613" "N062A_GL0031945" 1361.21463904671 "101HP"
"98713" "MH0014_GL0046011" 5465.60087449614 "101HP"
"99111" "V1.CD12-3_GL0024370" 1846.48678192437 "101HP"
"99513" "MH0097_GL0015011" 2277.33369770672 "101HP"
"100111" "585054.EFER_0548" 1449.2123530861 "101HP"
"100315" "DLM012_GL0058938" 8416.23323065529 "101HP"
"102320" "ED11A_GL0008364" 6897.69341132325 "101HP"
"102612" "MH0415_GL0079975" 8398.8443190217 "101HP"
"102824" "NOF006_GL0000294" 13149.1670733168 "101HP"
"10291" "1045856.EcWSU1_01000" 1420.51507876756 "101HP"
"104218" "DLM005_GL0002918" 8753.91276864146 "101HP"
"105721" "766139.SB359474_4449" 14245.4490877825 "101HP"
"10588" "MH0008_GL0046418" 1857.24301560548 "101HP"
"10613" "NLM027_GL0043542" 1414.91146898939 "101HP"
"10698" "656449.ERFG_01368" 2610.4807670219 "101HP"
"1082" "NLM027_GL0028745" 1984.39865775275 "101HP"
"109116" "MH0014_GL0016730" 5884.38572897375 "101HP"
"109418" "T2D-53A_GL0050463" 3516.47115087068 "101HP"
"109718" "MH0014_GL0094917" 5497.01237377485 "101HP"
"112214" "T2D-63A_GL0094868" 4698.86538063942 "101HP"
"112320" "NLM003_GL0007311" 9176.16399640294 "101HP"
"113320" "ED20A_GL0072825" 7556.84093821419 "101HP"
"11497" "216599.SS53G_0998" 1736.94943045428 "101HP"
"115916" "N038A_GL0078531" 9826.85088736464 "101HP"
"11617" "ED19A_GL0050756" 1680.00026880004 "101HP"
"11867" "766147.SFK227_2609" 2125.51145119294 "101HP"
"120115" "MH0415_GL0231794" 1762.55556456417 "101HP"
"120213" "V1.UC58-4_GL0050557" 1834.68060045427 "101HP"
"12209" "V1.CD4-0-PT_GL0036734" 5210.84829136284 "101HP"
"122216" "MH0014_GL0047256" 11692.9114063181 "101HP"
"12385" "V1.CD15-3_GL0002074" 1848.86627520005 "101HP"
"124814" "550672.ECCG_03912" 4291.89812260114 "101HP"
"125110" "MH0415_GL0021013" 3057.80100075711 "101HP"
"12636" "656449.ERFG_03841" 1839.3849096862 "101HP"
"128615" "656404.ERGG_01211" 9403.5970101935 "101HP"
"129216" "T2D-155A_GL0085364" 2490.83373186673 "101HP"
"12969" "O2.UC19-1_GL0082498" 1965.37017747293 "101HP"
"13078" "MH0336_GL0087353" 1933.58521503401 "101HP"
"131814" "656414.ECHG_03158" 9403.5970101935 "101HP"
"132114" "T2D-123A_GL0086183" 3846.43493178348 "101HP"
"132219" "MH0014_GL0110987" 9800.00156800025 "101HP"
"132917" "MH0014_GL0078399" 6660.72529969933 "101HP"
"13387" "MH0427_GL0048450" 4030.11300436864 "101HP"
"136120" "199310.c3763" 5358.43222989818 "101HP"
"137017" "591020.SFxv_1753" 7646.28029317229 "101HP"
"137311" "V1.CD11-0_GL0040229" 5544.8124813729 "101HP"
"137422" "NLM015_GL0010489" 14404.8215818799 "101HP"
"137511" "566546.ECW_m3763" 4134.64043099492 "101HP"
"137917" "MH0014_GL0072727" 11593.6988246888 "101HP"
"139110" "766146.SFK218_0727" 1976.19866329922 "101HP"
"13928" "MH0277_GL0051443" 2889.66813606291 "101HP"
"139310" "MH0309_GL0022381" 6601.47344887379 "101HP"
"14035" "DLM016_GL0063965" 3526.84422211218 "101HP"
"14116" "MH0012_GL0162658" 3645.12253443912 "101HP"
"143611" "1033813.ECNA114_3613" 4308.46915782353 "101HP"
"14376" "300267.SDY_3559" 2154.23457891177 "101HP"
"14466" "469595.CSAG_03907" 3046.11513705995 "101HP"
"144710" "766145.SFVA6_0885" 4334.50220409437 "101HP"
"145112" "N043A_GL0090156" 13070.8702585418 "101HP"
"148213" "926027.ECO9389_00959" 5347.73248503017 "101HP"
"149010" "T2D-12A_GL0089039" 3759.7490292328 "101HP"
"149711" "SZEY-79A_GL0004412" 6440.94379149377 "101HP"
"15095" "290338.CKO_01552" 2399.19770828635 "101HP"
"15175" "O2.UC3-1_GL0093006" 2618.10260867744 "101HP"
"152910" "SZEY-95A_GL0012176" 2375.36461846894 "101HP"
"153317" "T2D-57A_GL0109943" 17870.180795172 "101HP"
"154814" "V1.CD7-0-PN_GL0033802" 6269.06467346233 "101HP"
"15736" "MH0332_GL0039644" 3542.51908532157 "101HP"
"15829" "685038.NRG857_05585" 4176.76922723504 "101HP"
"15929" "V1.CD7-0-PN_GL0019361" 3636.80666553926 "101HP"
"159518" "MH0014_GL0094920" 11477.7618364419 "101HP"
"16009" "DOM012_GL0017939" 6462.7037367353 "101HP"
"160116" "MH0014_GL0046009" 12238.4271549987 "101HP"
"160511" "NLM015_GL0042141" 6320.35343416404 "101HP"
"162415" "MH0014_GL0078400" 8071.5624728846 "101HP"
"162512" "MH0343_GL0050020" 8004.01801704456 "101HP"
"16268" "MH0415_GL0032784" 3841.28575516797 "101HP"
"16427" "T2D-13A_GL0081725" 3078.79877586961 "101HP"
"164515" "670892.EC3431_2388" 12810.0020496003 "101HP"
"164715" "MH0014_GL0021577" 21472.0034355205 "101HP"
"165116" "MH0415_GL0204931" 6292.63258576858 "101HP"
"167211" "N075A_GL0121545" 9607.50153720025 "101HP"
"16788" "754093.SD1617_5297" 4030.11300436864 "101HP"
"167916" "MH0298_GL0107259" 12983.8934801379 "101HP"
"171113" "MH0014_GL0046165" 6533.33437866683 "101HP"
"172411" "MH0014_GL0004837" 3568.95579491352 "101HP"
"173910" "DLM023_GL0041511" 6679.33067763146 "101HP"
"17706" "V1.CD41-0_GL0132529" 10248.0016396803 "101HP"
"17827" "MH0265_GL0166688" 5051.83179420858 "101HP"
"17988" "MH0330_GL0092751" 6642.22328497795 "101HP"
"18307" "V1.UC5-3_GL0048174" 7883.07818436943 "101HP"
"725" "MH0204_GL0130854" 6033.53741773649 "100HP"
"1540" "MH0204_GL0079131" 17680.4957611011 "100HP"
"2130" "MH0204_GL0063669" 4586.10410456317 "100HP"
"4218" "MH0204_GL0200942" 5891.1810492488 "100HP"
"5525" "MH0204_GL0093217" 4521.51108900594 "100HP"
"7016" "MH0008_GL0003138" 14021.5745293425 "100HP"
"8020" "MH0204_GL0200943" 15035.4008513044 "100HP"
"12716" "MH0008_GL0031352" 13960.1855508091 "100HP"
"16310" "MH0008_GL0003015" 8995.9608135947 "100HP"
"2099" "T2D-45A_GL0147087" 9270.58998034635 "100HP"
"22110" "MH0008_GL0042712" 9856.10092647349 "100HP"
"2368" "T2D-51A_GL0156676" 15670.7880839327 "100HP"
"27934" "MH0458_GL0103801" 82185.6691674592 "100HP"
"28628" "V1.CD25-4_GL0144579" 184517.780447397 "100HP"
"28710" "MH0008_GL0046420" 10023.1534845493 "100HP"
"3148" "667127.HMPREF0484_3877" 17101.9102833787 "100HP"
"31730" "V1.FI14_GL0111182" 62283.5646129699 "100HP"
"3216" "MH0247_GL0137262" 12429.1538232077 "100HP"
"32620" "DLF007_GL0032338" 12374.3998416077 "100HP"
"3282" "T2D-135A_GL0054540" 24640.2523161837 "100HP"
"3636" "MH0205_GL0011594" 30204.1802585478 "100HP"
"4265" "MH0204_GL0130853" 11655.5550375309 "100HP"
"4576" "MH0204_GL0199584" 11790.0892509756 "100HP"
"51110" "MH0008_GL0004225" 31625.1248062961 "100HP"
"54512" "MH0008_GL0011402" 14313.3185429042 "100HP"
"5948" "SZEY-66A_GL0032704" 20327.3723313971 "100HP"
"6188" "MH0204_GL0060475" 15061.6019519836 "100HP"
"6228" "MH0008_GL0002861" 34270.8868815941 "100HP"
"62310" "MH0008_GL0043601" 20190.3954288945 "100HP"
"6388" "469608.HMPREF0485_03542" 21586.8492914117 "100HP"
"6636" "MH0008_GL0004227" 16331.3300235171 "100HP"
"7816" "MH0204_GL0128060" 18299.6010686967 "100HP"
"80111" "MH0204_GL0160860" 19043.9916206437 "100HP"
"9587" "MH0008_GL0046421" 27238.6789240722 "100HP"
"10587" "MH0008_GL0046418" 21817.3884586015 "100HP"
"11007" "MH0008_GL0046788" 31210.986267166 "100HP"
"15066" "MH0416_GL0207596" 85444.5251420515 "100HP"
"174031" "NOM018_GL0071403" 546614.029760097 "100HP"
"1470" "MH0014_GL0105798" 21583.3549166882 "97HP"
"3740" "MH0014_GL0046007" 15979.0355054169 "97HP"
"5447" "MH0014_GL0051197" 16187.5161875162 "97HP"
"6110" "1006551.KOX_27055" 20770.3731397535 "97HP"
"14428" "MH0095_GL0000567" 27355.2905131853 "97HP"
"26012" "MH0097_GL0011159" 35778.175313059 "97HP"
"27021" "MH0093_GL0019534" 37160.9067261241 "97HP"
"28627" "V1.CD25-4_GL0144579" 147825.619523733 "97HP"
"3205" "MH0037_GL0029922" 56727.9328341275 "97HP"
"42322" "199310.c3238" 40786.3610408679 "97HP"
"56923" "V1.CD10-0_GL0019100" 87452.3384755308 "97HP"
"61621" "MH0093_GL0019532" 79878.5845514817 "97HP"
"174030" "NOM018_GL0071403" 1940401.94040194 "97HP"
"2025" "MH0097_GL0015007" 48594.4067837792 "84HP"
"11025" "469595.CSAG_04227" 77726.6509140654 "84HP"
"14427" "MH0095_GL0000567" 62756.2547067191 "84HP"
"27619" "N028A_GL0035534" 189346.124715981 "84HP"
"27933" "MH0458_GL0103801" 307332.964533776 "84HP"
"61620" "MH0093_GL0019532" 137438.152831226 "84HP"
"79623" "MH0014_GL0090840" 165234.633179114 "84HP"
"1469" "MH0014_GL0105798" 32880.8922558923 "63HP"
"4057" "932676.SGB_03571" 26494.277236117 "63HP"
"5446" "MH0014_GL0051197" 19728.5353535354 "63HP"
"7548" "MH0257_GL0115220" 20239.6373056995 "63HP"
"9461" "550687.ERDG_03360" 30413.6253041363 "63HP"
"11024" "469595.CSAG_04227" 33033.8266384778 "63HP"
"11424" "656437.ECMG_04072" 34265.350877193 "63HP"
"14426" "MH0095_GL0000567" 33339.2603129445 "63HP"
"20824" "364106.UTI89_C3469" 39390.756302521 "63HP"
"249" "1006551.KOX_17515" 40201.5437392796 "63HP"
"28626" "V1.CD25-4_GL0144579" 65513.6268343816 "63HP"
"47123" "V1.CD48-0_GL0101225" 57095.006090134 "63HP"
"552" "SZEY-81A_GL0048187" 83892.6174496644 "63HP"
"57725" "MH0093_GL0020809" 125000 "63HP"
"10258" "MH0287_GL0061710" 133832.976445396 "63HP"
"154111" "V1.FI22_GL0143835" 417461.832061069 "63HP"
"11351" "T2D-114A_GL0049957" 1583.78083083318 "58HP"
"240" "656449.ERFG_00964" 184.972261559657 "58HP"
"370" "1033813.ECNA114_2452" 1362.95350622905 "58HP"
"430" "1045856.EcWSU1_02212" 234.591686302364 "58HP"
"590" "754092.SFJ1713_0545" 1948.31418777262 "58HP"
