"name" "rpkm" "sample"
"10333" "331112.EcHS_A3375" 4028.67727590051 "59HP"
"10355" "199310.c0014" 4704.29396192109 "59HP"
"10362" "331111.EcE24377A_4739" 5292.33070716123 "59HP"
"10383" "670890.ECLT68_5193" 2404.41691387078 "59HP"
"10405" "1068608.IAE_07893" 31353.0500984855 "59HP"
"10424" "331112.EcHS_A3693" 8177.81334078143 "59HP"
"10433" "1048689.ECO55CA74_02525" 10555.9766950425 "59HP"
"10444" "199310.c4252" 7916.98252128184 "59HP"
"10492" "444447.ECH7EC4206_A5081" 2028.72677107847 "59HP"
"10562" "696406.UMNK88_4149" 8542.00745717251 "59HP"
"10572" "331112.EcHS_A2957" 8041.79981328403 "59HP"
"10583" "331111.EcE24377A_4208" 3182.3165036525 "59HP"
"1230" "MH0121_GL0043134" 11293.6159447787 "57HP"
"1720" "MH0014_GL0048512" 20948.5503603151 "57HP"
"2915" "364106.UTI89_C1121" 27936.9336421634 "57HP"
"399" "O2.CD1-0-PT_GL0093058" 8757.18088832843 "57HP"
"527" "MH0277_GL0026260" 15945.9114682995 "57HP"
"6638" "MH0315_GL0094431" 18987.7263336979 "57HP"
"9116" "MH0266_GL0161504" 48033.256480123 "57HP"
"9612" "MH0025_GL0036829" 13244.3314261496 "57HP"
"12525" "511145.b4494" 15166.2217908275 "57HP"
"1368" "656419.ECJG_04662" 32375.0323750324 "57HP"
"14011" "MH0266_GL0161506" 44132.5742530562 "57HP"
"1577" "SZEY-81A_GL0083339" 17387.6756155237 "57HP"
"21715" "766157.SF274771_4540" 21462.9120879121 "57HP"
"2413" "MH0345_GL0119773" 23169.6014828545 "57HP"
"25010" "MH0014_GL0089664" 46904.3151969981 "57HP"
"2719" "199310.c1254" 24781.919111816 "57HP"
"3005" "T2D-107A_GL0146414" 26488.6628522992 "57HP"
"4226" "MH0425_GL0148624" 52371.3759007877 "57HP"
"4603" "SZEY-81A_GL0042310" 33738.1916329285 "57HP"
"63415" "DLM005_GL0055322" 45355.587808418 "57HP"
"6385" "MH0122_GL0021401" 46006.6249539934 "57HP"
"1105" "656390.ERLG_02458" 4699.02730134862 "56HP"
"756" "1033813.ECNA114_2046" 8580.37667853619 "56HP"
"2829" "198214.SF0498" 12000.4800192008 "56HP"
"5829" "N043A_GL0038371" 33120.8081477188 "56HP"
"6637" "MH0315_GL0094431" 24304.2897071333 "56HP"
"9115" "MH0266_GL0161504" 27946.6219520715 "56HP"
"9333" "MH0025_GL0024003" 21103.7248074285 "56HP"
"10418" "199310.c2426" 21668.4723726977 "56HP"
"11811" "MH0014_GL0094929" 23274.7585243803 "56HP"
"12524" "511145.b4494" 24265.954865324 "56HP"
"13218" "MH0014_GL0063410" 51196.7234097018 "56HP"
"15113" "199310.c3688" 27472.5274725275 "56HP"
"16319" "MH0014_GL0048505" 28074.1156653565 "56HP"
"1699" "O2.UC47-1_GL0068127" 28595.9393766085 "56HP"
"21714" "766157.SF274771_4540" 34340.6593406593 "56HP"
"25721" "670893.ECEPECA14_4498" 37893.1413414172 "56HP"
"28120" "199310.c1093" 40485.8299595142 "56HP"
"28828" "754092.SFJ1713_4754" 41025.641025641 "56HP"
"89411" "SZEY-79A_GL0050484" 126103.404791929 "56HP"
"1229" "MH0121_GL0043134" 18069.785511646 "55HP"
"1719" "MH0014_GL0048512" 24827.9115381512 "55HP"
"2914" "364106.UTI89_C1121" 47408.1298170046 "55HP"
"5828" "N043A_GL0038371" 36800.8979419098 "55HP"
"9114" "MH0266_GL0161504" 46577.7032534526 "55HP"
"1009" "DLM012_GL0026195" 59189.8098823307 "55HP"
"12523" "511145.b4494" 40443.2581088733 "55HP"
"22721" "NLM022_GL0081863" 59080.7042419946 "55HP"
"2509" "MH0014_GL0089664" 62539.0869293308 "55HP"
"44623" "T2D-48A_GL0045471" 87811.7316473481 "55HP"
"1104" "656390.ERLG_02458" 4263.71132038612 "54HP"
"435" "885275.i14_2241" 2895.92460667138 "54HP"
"755" "1033813.ECNA114_2046" 2595.16468915117 "54HP"
"1125" "945434.ECoL_01541" 1783.6058088474 "54HP"
"1228" "MH0121_GL0043134" 1490.52799271191 "54HP"
"1317" "MH0308_GL0030179" 2088.21079712376 "54HP"
"1418" "216592.EC042_0333" 2684.84245344483 "54HP"
"1528" "926029.ECO7815_17577" 1789.89496896322 "54HP"
"1623" "MH0093_GL0027644" 895.579063510885 "54HP"
"1718" "MH0014_GL0048512" 1535.99072015846 "54HP"
"1929" "405955.APECO1_1463" 1262.72192337803 "54HP"
"2618" "585054.EFER_2508" 1634.51253605735 "54HP"
"2828" "198214.SF0498" 1649.81218538082 "54HP"
"2913" "364106.UTI89_C1121" 1340.76654304799 "54HP"
"4119" "T2D-14A_GL0070332" 1943.98825520056 "54HP"
"525" "MH0277_GL0026260" 1262.72192337803 "54HP"
"5827" "N043A_GL0038371" 16392.2781441756 "54HP"
"6320" "550687.ERDG_04284" 12397.7680050305 "54HP"
"6630" "MH0315_GL0094431" 11527.5739569049 "54HP"
"7329" "656383.EREG_03241" 3593.54722126394 "54HP"
"7410" "MH0025_GL0080556" 10329.9595685383 "54HP"
"806" "585057.ECIAI39_4320" 1568.64713596406 "54HP"
"9332" "MH0025_GL0024003" 24371.0527598477 "54HP"
"9611" "MH0025_GL0036829" 2330.64377042227 "54HP"
"10417" "199310.c2426" 8936.86995066848 "54HP"
"11518" "MH0014_GL0016573" 5648.52611125337 "54HP"
"11810" "MH0014_GL0094929" 11519.2332798329 "54HP"
"12522" "511145.b4494" 3336.05555466594 "54HP"
"1268" "656420.ERJG_00170" 2673.0606276881 "54HP"
"13015" "199310.c2421" 4160.77223932762 "54HP"
"13217" "MH0014_GL0063410" 2815.38665112573 "54HP"
"15112" "199310.c3688" 7553.78293449359 "54HP"
"15314" "SZEY-48A_GL0031505" 3037.78703290227 "54HP"
"16011" "MH0014_GL0114265" 9962.23546433213 "54HP"
"16112" "585054.EFER_3705" 2298.97741484588 "54HP"
"16318" "MH0014_GL0048505" 10806.8719354799 "54HP"
"1698" "O2.UC47-1_GL0068127" 13366.5452669849 "54HP"
"17217" "550694.ERIG_00722" 3150.92621476083 "54HP"
"17714" "MH0014_GL0016574" 6433.64021797173 "54HP"
"1803" "MH0025_GL0074777" 10494.5686570827 "54HP"
"1997" "926026.ECO5101_24206" 3488.75747902385 "54HP"
"2073" "1072459.CE10_0024" 5354.58030799546 "54HP"
"21014" "199310.c2420" 3615.48584898839 "54HP"
"22010" "MH0014_GL0094926" 16123.7698512061 "54HP"
"22515" "290338.CKO_01253" 5781.4830660361 "54HP"
"22720" "NLM022_GL0081863" 4873.40834483458 "54HP"
"2283" "SZEY-48A_GL0063392" 13708.7171774143 "54HP"
"23217" "679205.HMPREF9347_00630" 5000.14000392011 "54HP"
"23411" "V1.CD20-0_GL0120434" 4019.11491051441 "54HP"
"2425" "290338.CKO_00042" 25482.6412247977 "54HP"
"24812" "198214.SF0505" 6175.35539170279 "54HP"
"25720" "670893.ECEPECA14_4498" 4167.60437765164 "54HP"
"26719" "199310.c0680" 5341.05864055103 "54HP"
"26915" "MH0330_GL0002177" 6507.8745281791 "54HP"
"28119" "199310.c1093" 4452.75625612254 "54HP"
"28515" "585054.EFER_1094" 3375.09450264607 "54HP"
"2876" "511145.b4495" 4512.12633953751 "54HP"
"28827" "754092.SFJ1713_4754" 12408.3474337281 "54HP"
"2962" "216592.EC042_2094" 8002.92678465267 "54HP"
"3329" "DLF008_GL0026672" 8683.5275962507 "54HP"
"3568" "1072459.CE10_4045" 5111.9256112585 "54HP"
"37814" "MH0008_GL0029082" 3965.73604060914 "54HP"
"4188" "585035.ECS88_3919" 15107.5658689872 "54HP"
"44622" "T2D-48A_GL0045471" 17384.0483971907 "54HP"
"4489" "T2D-110A_GL0071034" 5814.59579837308 "54HP"
"46916" "MH0095_GL0021929" 9129.7520359347 "54HP"
"49210" "T2D-108A_GL0020278" 7892.01202111271 "54HP"
"5298" "585056.ECUMN_0675" 6583.84193512282 "54HP"
"54615" "155864.Z0356" 5035.8552896624 "54HP"
"56018" "MH0351_GL0081105" 23879.7008896894 "54HP"
"5655" "MH0277_GL0034937" 15539.2106081011 "54HP"
"56614" "DOM003_GL0014052" 13812.6316516454 "54HP"
"5671" "MH0338_GL0007650" 12135.5856980389 "54HP"
"60510" "290338.CKO_00910" 7486.93529790516 "54HP"
"61514" "405955.APECO1_2115" 17226.7266922388 "54HP"
"61815" "T2D-176A_GL0069136" 11536.6866635902 "54HP"
"63515" "N043A_GL0092948" 6014.38641229822 "54HP"
"65217" "MH0397_GL0078261" 16588.6997777114 "54HP"
"6833" "MH0318_GL0042242" 10791.118477848 "54HP"
"6856" "BGI003A_GL0090982" 10791.118477848 "54HP"
"6873" "364106.UTI89_C4894" 10791.118477848 "54HP"
"6893" "V1.CD15-3_GL0082275" 21692.9150939303 "54HP"
"7249" "362663.ECP_4531" 13719.3030594046 "54HP"
"73313" "NLM003_GL0010004" 6934.62039887936 "54HP"
"7502" "199310.c3586" 11750.3290092123 "54HP"
"7525" "585057.ECIAI39_3401" 7050.19740552735 "54HP"
"7577" "MH0308_GL0064439" 28517.6524268522 "54HP"
"7584" "MH0266_GL0131410" 7169.69227680748 "54HP"
"76513" "656374.ERCG_00868" 7210.42916474389 "54HP"
"7672" "NLM006_GL0076810" 7251.63161711385 "54HP"
"77115" "V1.CD11-0_GL0015338" 14756.227127848 "54HP"
"7956" "MH0315_GL0115811" 7691.12444239348 "54HP"
"89410" "SZEY-79A_GL0050484" 10401.930598319 "54HP"
"93211" "T2D-102A_GL0080751" 15813.5268909025 "54HP"
"9599" "766145.SFVA6_0190" 13945.4454175266 "54HP"
"9654" "NLM002_GL0031471" 19227.8111059837 "54HP"
"10023" "V1.UC61-0_GL0092983" 19523.6235845373 "54HP"
"1717" "MH0014_GL0048512" 55862.8009608402 "53HP"
"2912" "364106.UTI89_C1121" 60953.3097647202 "53HP"
"7328" "656383.EREG_03241" 124470.998257406 "53HP"
"9331" "MH0025_GL0024003" 105518.624037143 "53HP"
"1103" "656390.ERLG_02458" 16968.7096993145 "52HP"
"430" "885275.i14_2241" 16299.9185004075 "52HP"
"1220" "MH0121_GL0043134" 39151.2019418996 "52HP"
"9330" "MH0025_GL0024003" 60966.316110349 "52HP"
"12521" "511145.b4494" 105152.47108307 "52HP"
"22719" "NLM022_GL0081863" 76804.9155145929 "52HP"
"26718" "199310.c0680" 112233.445566779 "52HP"
"1102" "656390.ERLG_02458" 1061.09644724856 "50HP"
"4291" "885275.i14_2241" 1113.47940503384 "50HP"
"57" "O2.CD1-0-PT_GL0059073" 3880.48782118551 "50HP"
"613" "1006551.KOX_20630" 13.9353261131866 "50HP"
"743" "1033813.ECNA114_2046" 649.800642644145 "50HP"
"1124" "945434.ECoL_01541" 512.656948836112 "50HP"
"1219" "MH0121_GL0043134" 2934.87395648479 "50HP"
"1316" "MH0308_GL0030179" 227.263499375692 "50HP"
"1417" "216592.EC042_0333" 399.584174726492 "50HP"
"1527" "926029.ECO7815_17577" 459.521800935466 "50HP"
"1622" "MH0093_GL0027644" 352.382060367261 "50HP"
"1716" "MH0014_GL0048512" 18436.953835943 "50HP"
"1928" "405955.APECO1_1463" 502.126718072814 "50HP"
"2617" "585054.EFER_2508" 188.83363033032 "50HP"
"2827" "198214.SF0498" 1284.48623873541 "50HP"
"2910" "364106.UTI89_C1121" 23139.2087291938 "50HP"
"3014" "DLM010_GL0007616" 162.524106815838 "50HP"
"3741" "MH0277_GL0026573" 2620.7012224054 "50HP"
"397" "O2.CD1-0-PT_GL0093058" 3850.93789592455 "50HP"
"402" "V1.CD5-0-PN_GL0056925" 77.6888061831122 "50HP"
"4118" "T2D-14A_GL0070332" 318.97871815655 "50HP"
"42" "333849.EfaeDRAFT_2430" 49.3677706577165 "50HP"
"43" "535205.EfmE1071_1767" 105.317910736462 "50HP"
"4410" "544875.EfmE1636_1714" 69.1148789208032 "50HP"
"4510" "547468.EfmU0317_2007" 102.026726025948 "50HP"
"466" "O2.CD1-0-PT_GL0031579" 754.382397590325 "50HP"
"524" "MH0277_GL0026260" 3639.97824399451 "50HP"
"5826" "N043A_GL0038371" 4669.65615385261 "50HP"
"6629" "MH0315_GL0094431" 4321.74667176415 "50HP"
"6814" "MH0204_GL0185212" 109.351761830584 "50HP"
"7327" "656383.EREG_03241" 2277.78739892254 "50HP"
"7917" "550677.ECEG_03383" 332.271507267936 "50HP"
"8581" "V1.UC21-4_GL0121068" 189.054563397207 "50HP"
"8613" "199310.c3623" 177.065737425677 "50HP"
"874" "MH0277_GL0006277" 1870.61383893255 "50HP"
"905" "667127.HMPREF0484_0979" 616.718758924806 "50HP"
"9113" "MH0266_GL0161504" 30988.9163892404 "50HP"
"9329" "MH0025_GL0024003" 4702.32191572167 "50HP"
"949" "MH0008_GL0038730" 155.876302548051 "50HP"
"957" "SZEY-69A_GL0046231" 34.0979411823862 "50HP"
"9610" "MH0025_GL0036829" 26896.4318502805 "50HP"
"995" "MH0277_GL0046651" 2751.63098880345 "50HP"
"10210" "DOF004_GL0030086" 1364.72607748623 "50HP"
"10416" "199310.c2426" 3626.1067917878 "50HP"
"1052" "MH0277_GL0052827" 1483.4562486721 "50HP"
"1092" "550677.ECEG_04419" 41.058721721896 "50HP"
"11113" "N089A_GL0090637" 144.543459123001 "50HP"
"1126" "O2.CD1-0-PT_GL0015154" 3895.96777192873 "50HP"
"11517" "MH0014_GL0016573" 2322.34587365428 "50HP"
"12210" "941429.SDB_03929" 351.965533109143 "50HP"
"1235" "MH0277_GL0026575" 2541.34911749801 "50HP"
"12520" "511145.b4494" 2787.24930521806 "50HP"
"1267" "656420.ERJG_00170" 167.834822204433 "50HP"
"1274" "O2.CD1-0-PT_GL0047198" 2340.20003285528 "50HP"
"1292" "DLM013_GL0070714" 576.761359692758 "50HP"
"13014" "199310.c2421" 1027.56182047032 "50HP"
"13216" "MH0014_GL0063410" 1897.3433427976 "50HP"
"13411" "585057.ECIAI39_3423" 1127.05159500431 "50HP"
"1353" "DLF010_GL0033325" 65.5799027502506 "50HP"
"1367" "656419.ECJG_04662" 27507.7882990597 "50HP"
"14010" "MH0266_GL0161506" 29927.4619882985 "50HP"
"14210" "MH0008_GL0043516" 55.1415791291035 "50HP"
"15313" "SZEY-48A_GL0031505" 406.901515089526 "50HP"
"16317" "MH0014_GL0048505" 4614.04877817274 "50HP"
"1649" "MH0204_GL0185213" 71.0847850978994 "50HP"
"1697" "O2.UC47-1_GL0068127" 276.459515683213 "50HP"
"17110" "469595.CSAG_00385" 46.1623896454278 "50HP"
"17216" "550694.ERIG_00722" 1239.78989333435 "50HP"
"1742" "MH0277_GL0007425" 987.033112580043 "50HP"
"1753" "MH0348_GL0011327" 645.097183789942 "50HP"
"17619" "511145.b4038" 3709.30880679216 "50HP"
"17713" "MH0014_GL0016574" 1609.07647318391 "50HP"
"1836" "V1.CD35-0_GL0011543" 365.155022706648 "50HP"
"1863" "656420.ERJG_02923" 75.9346242371323 "50HP"
"18810" "MH0336_GL0013317" 188.219484665089 "50HP"
"1909" "MH0014_GL0062676" 895.995297816677 "50HP"
"19113" "MH0264_GL0002674" 1550.2140866987 "50HP"
"192" "MH0277_GL0018456" 42.6664427531751 "50HP"
"1996" "926026.ECO5101_24206" 533.022632250491 "50HP"
"2052" "MH0277_GL0026574" 2308.90751947109 "50HP"
"2067" "V1.CD20-0_GL0104496" 433.325433362415 "50HP"
"2072" "1072459.CE10_0024" 171.835947712682 "50HP"
"2086" "409438.ECSE_0020" 1299.97630008725 "50HP"
"21013" "199310.c2420" 1430.14634074585 "50HP"
"21713" "766157.SF274771_4540" 28907.5625788259 "50HP"
"22115" "331111.EcE24377A_1651" 2536.34704961104 "50HP"
"22514" "290338.CKO_01253" 1581.08813373269 "50HP"
"2263" "MH0260_GL0009173" 64.8295606135201 "50HP"
"22718" "NLM022_GL0081863" 1770.65737425677 "50HP"
"2282" "SZEY-48A_GL0063392" 73.7773905940319 "50HP"
"2303" "656420.ERJG_02953" 156.113643205933 "50HP"
"23216" "679205.HMPREF9347_00630" 1146.95063958949 "50HP"
"2336" "941429.SDB_03930" 251.157074362662 "50HP"
"23410" "V1.CD20-0_GL0120434" 1017.81255242313 "50HP"
"2353" "1048689.ECO55CA74_08965" 278.246158811778 "50HP"
"23611" "932676.SGB_03031" 889.564709554835 "50HP"
"2378" "MH0014_GL0045989" 441.602798375788 "50HP"
"2398" "550694.ERIG_00719" 254.770845216801 "50HP"
"2403" "656420.ERJG_04430" 144.370145622854 "50HP"
"2448" "V1.UC61-0_GL0003543" 607.326925469712 "50HP"
"24811" "198214.SF0505" 1068.4258608654 "50HP"
"2508" "MH0014_GL0089664" 30878.537136429 "50HP"
"2528" "MH0014_GL0062677" 364.547106464628 "50HP"
"2536" "MH0097_GL0089165" 798.531757017757 "50HP"
"2544" "N089A_GL0090635" 173.593860221252 "50HP"
"25719" "670893.ECEPECA14_4498" 2922.02079002964 "50HP"
"2591" "MH0415_GL0136267" 26.4277220038323 "50HP"
"26011" "550694.ERIG_00712" 229.611430078184 "50HP"
"2634" "T2D-14A_GL0109835" 505.902106930505 "50HP"
"2643" "T2D-192A_GL0017522" 106.505706722212 "50HP"
"26717" "199310.c0680" 2065.76693663289 "50HP"
"26914" "MH0330_GL0002177" 1425.60619363237 "50HP"
"2718" "199310.c1254" 30429.7509575879 "50HP"
"28118" "199310.c1093" 1612.23013550748 "50HP"
"2845" "MH0277_GL0037716" 37.375353546317 "50HP"
"28514" "585054.EFER_1094" 1120.78844434338 "50HP"
"28826" "754092.SFJ1713_4754" 7394.26519489626 "50HP"
"2898" "MH0095_GL0050443" 2613.37665933084 "50HP"
"2906" "MH0260_GL0044551" 445.031532567209 "50HP"
"29110" "MH0277_GL0026306" 3531.79508521108 "50HP"
"2925" "DLM010_GL0007617" 333.188215585951 "50HP"
"293" "NLM027_GL0024393" 57.1179798147344 "50HP"
"294" "718254.ENC_19070" 47.5983165122787 "50HP"
"3037" "SZEY-68A_GL0074034" 39.4575459444405 "50HP"
"3055" "MH0425_GL0119426" 69.4375440885007 "50HP"
"3063" "290338.CKO_02111" 69.4375440885007 "50HP"
"3243" "SZEY-95A_GL0021455" 112.26069807968 "50HP"
"3336" "DLM024_GL0011541" 176.546483063725 "50HP"
"3342" "O2.CD1-0-PT_GL0117996" 2583.07664009222 "50HP"
"3489" "550677.ECEG_02340" 1469.38134341308 "50HP"
"3497" "656420.ERJG_01116" 116.281976816862 "50HP"
"3501" "MH0277_GL0039167" 1198.10948078452 "50HP"
"35310" "SZEY-10A_GL0084952" 725.329526803977 "50HP"
"3557" "MH0014_GL0045991" 320.965082946846 "50HP"
"3585" "585054.EFER_2505" 149.783705375195 "50HP"
"3652" "DLM013_GL0043011" 649.782522663034 "50HP"
"3677" "MH0415_GL0045378" 119.492215440641 "50HP"
"3686" "V1.UC5-3_GL0142779" 282.436145586969 "50HP"
"3696" "585054.EFER_2922" 988.526509554391 "50HP"
"3708" "SZEY-48A_GL0029106" 28079.9018674442 "50HP"
"37515" "MH0350_GL0090106" 2078.59778717099 "50HP"
"37813" "MH0008_GL0029082" 2401.45406383574 "50HP"
"3832" "ED19A_GL0006789" 111.0130015208 "50HP"
"3856" "550694.ERIG_00720" 255.329903497841 "50HP"
"3916" "MH0008_GL0043517" 1266.35622336085 "50HP"
"39210" "MH0159_GL0038676" 7340.38341859609 "50HP"
"393" "DLM012_GL0004443" 33.6200767263943 "50HP"
"4142" "MH0277_GL0035371" 2704.69346488412 "50HP"
"4442" "T2D-46A_GL0012922" 966.911876727244 "50HP"
"44621" "T2D-48A_GL0045471" 3686.84823132916 "50HP"
"4477" "MH0415_GL0156450" 352.91452820238 "50HP"
"4488" "T2D-110A_GL0071034" 1448.16651227873 "50HP"
"4493" "MH0427_GL0005502" 36.6342905018641 "50HP"
"4552" "MH0277_GL0026576" 2191.65283387026 "50HP"
"4573" "290338.CKO_02566" 74.2933164023818 "50HP"
"4621" "V1.CD7-0-PN_GL0024833" 3316.8652221993 "50HP"
"4653" "1028307.EAE_13660" 49.8776725142751 "50HP"
"46915" "MH0095_GL0021929" 1681.48757843089 "50HP"
"47813" "656419.ECJG_00018" 2240.68642269584 "50HP"
"47910" "HT25A_GL0010749" 17629.026704279 "50HP"
"4802" "MH0277_GL0036835" 1653.48151860742 "50HP"
"4856" "MH0415_GL0046770" 39.3479416501504 "50HP"
"4863" "585054.EFER_2513" 118.043824950451 "50HP"
"4929" "T2D-108A_GL0020278" 2299.21181433341 "50HP"
"4942" "MH0277_GL0036834" 2294.55974341888 "50HP"
"5142" "T2D-46A_GL0017136" 323.161802145722 "50HP"
"5166" "1033813.ECNA114_0524" 94.9777901900181 "50HP"
"52210" "405955.APECO1_1453" 615.28634626683 "50HP"
"5286" "199310.c0668" 165.353217829426 "50HP"
"5297" "585056.ECUMN_0675" 261.809261563257 "50HP"
"5375" "344609.SbBS512_E1962" 376.438969330179 "50HP"
"5385" "679206.HMPREF9346_01231" 1129.31690799054 "50HP"
"5457" "ED19A_GL0002510" 126.475526732626 "50HP"
"54614" "155864.Z0356" 3428.89205808453 "50HP"
"5568" "SZEY-104A_GL0033132" 2133.32213765875 "50HP"
"5589" "300267.SDY_0527" 1109.32751158255 "50HP"
"5597" "656420.ERJG_01122" 383.997984778576 "50HP"
"56017" "MH0351_GL0081105" 4540.87939527138 "50HP"
"5643" "754092.SFJ1713_4721" 3886.80887031973 "50HP"
"56613" "DOM003_GL0014052" 5304.74494981415 "50HP"
"5714" "MH0415_GL0183060" 453.63949257818 "50HP"
"5781" "MH0424_GL0067540" 355.613196503451 "50HP"
"5856" "SZEY-26A_GL0002091" 105.038996777944 "50HP"
"5943" "MH0415_GL0220566" 106.85001396377 "50HP"
"5984" "T2D-77A_GL0064533" 46.191061937133 "50HP"
"5994" "MH0425_GL0127057" 247.428104699635 "50HP"
"6059" "290338.CKO_00910" 642.450905703782 "50HP"
"6106" "DLM010_GL0059143" 142.923016756152 "50HP"
"61513" "405955.APECO1_2115" 6009.01823842794 "50HP"
"61814" "T2D-176A_GL0069136" 4201.28704255469 "50HP"
"6281" "469595.CSAG_00784" 48.9582684126295 "50HP"
"63110" "ED19A_GL0035710" 65.8849255537401 "50HP"
"63414" "DLM005_GL0055322" 3908.80967524607 "50HP"
"63514" "N043A_GL0092948" 5169.31252389653 "50HP"
"6372" "T2D-110A_GL0037101" 67.4536142574006 "50HP"
"6487" "DOF007_GL0039901" 7825.44185891039 "50HP"
"6503" "MH0014_GL0019350" 86.7969301106258 "50HP"
"6512" "MH0343_GL0071059" 173.593860221252 "50HP"
"65216" "MH0397_GL0078261" 6943.75440885006 "50HP"
"6533" "V1.CD53-0_GL0046229" 1163.07886348239 "50HP"
"6585" "MH0238_GL0085993" 191.893902628812 "50HP"
"6595" "N075A_GL0050418" 732.685810037283 "50HP"
"66113" "MH0093_GL0013881" 806.438012037735 "50HP"
"66210" "MH0221_GL0059213" 210.375133575061 "50HP"
"66310" "MH0350_GL0196516" 280.500178100082 "50HP"
"6647" "MH0456_GL0128049" 105.187566787531 "50HP"
"66510" "O2.CD1-0-PT_GL0128606" 1735.59485199426 "50HP"
"6684" "585054.EFER_2921" 175.312611312551 "50HP"
"6732" "V1.CD7-0-PN_GL0029081" 1735.24422677163 "50HP"
"6844" "MH0415_GL0047077" 72.2717295615007 "50HP"
"6946" "679202.HMPREF9350_05519" 28294.0095886391 "50HP"
"7044" "V1.CD20-0_GL0084228" 260.938981469418 "50HP"
"7144" "MH0121_GL0056691" 2222.74010810956 "50HP"
"7184" "MH0350_GL0132938" 209.432592654026 "50HP"
"7194" "MH0392_GL0079747" 95.1966330245573 "50HP"
"7224" "MH0121_GL0062257" 76.5689675354277 "50HP"
"7232" "O2.UC51-0_GL0087143" 153.137935070855 "50HP"
"7294" "MH0415_GL0057856" 77.4057868527548 "50HP"
"7301" "MH0415_GL0072627" 96.7572335659435 "50HP"
"73113" "MH0415_GL0128281" 212.865913845076 "50HP"
"73210" "V1.CD10-0_GL0030342" 116.108680279132 "50HP"
"73312" "NLM003_GL0010004" 2051.253351598 "50HP"
"7352" "362663.ECP_4649" 174.163020418698 "50HP"
"7414" "MH0414_GL0051110" 1545.65671343961 "50HP"
"7475" "MH0415_GL0183061" 354.131474851353 "50HP"
"7597" "MH0415_GL0121671" 80.0297118308143 "50HP"
"76512" "656374.ERCG_00868" 2837.07602011596 "50HP"
"77114" "V1.CD11-0_GL0015338" 3067.76684609603 "50HP"
"7784" "T2D-31A_GL0093187" 754.3629050088 "50HP"
"7826" "656420.ERJG_03168" 695.615397029444 "50HP"
"7851" "DLM013_GL0103067" 1569.20533766468 "50HP"
"7932" "DLM013_GL0048776" 1557.32516049089 "50HP"
"8098" "1072459.CE10_3491" 1979.61694016284 "50HP"
"8102" "290338.CKO_02026" 65.9872313387615 "50HP"
"8115" "MH0448_GL0137412" 243.465388960305 "50HP"
"8126" "SZEY-73A_GL0001051" 553.33042945524 "50HP"
"8132" "585054.EFER_1888" 89.0896792078876 "50HP"
"817" "MH0277_GL0042211" 224.133844842629 "50HP"
"8236" "656429.ERHG_02192" 180.449159159925 "50HP"
"82711" "O2.UC26-1_GL0047534" 3449.92598080996 "50HP"
"8285" "V1.UC21-4_GL0092248" 594.026990073238 "50HP"
"8296" "656390.ERLG_02179" 275.946603780275 "50HP"
"8387" "945360.SGF_03545" 2679.28418473063 "50HP"
"8423" "MH0415_GL0183059" 72.7667414078123 "50HP"
"8467" "MH0427_GL0091022" 98.3698541253759 "50HP"
"8487" "MH0336_GL0056238" 1262.98637884049 "50HP"
"8502" "ED13A_GL0021411" 321.937704410321 "50HP"
"863" "T2D-46A_GL0007806" 468.703422597379 "50HP"
"8676" "MH0298_GL0101226" 237.849498034491 "50HP"
"8692" "MH0415_GL0125241" 505.902106930505 "50HP"
"8757" "MH0450_GL0179475" 32169.1950437489 "50HP"
"8764" "NLM015_GL0057475" 892.086921381272 "50HP"
"8803" "MH0025_GL0011084" 112.422690429001 "50HP"
"8822" "MH0336_GL0113984" 906.576575619465 "50HP"
"8843" "MH0093_GL0066926" 199.91292935157 "50HP"
"8917" "MH0382_GL0097288" 21967.6679115108 "50HP"
"8949" "SZEY-79A_GL0050484" 2496.33662600134 "50HP"
"8973" "MH0363_GL0168673" 497.540088634133 "50HP"
"9004" "N022A_GL0005851" 936.546049193662 "50HP"
"9042" "O2.CD1-0-PT_GL0135395" 383.642431088966 "50HP"
"9142" "T2D-46A_GL0000126" 90.8029422695778 "50HP"
"9167" "679204.HMPREF9348_05580" 12228.1295589698 "50HP"
"9201" "MH0448_GL0149560" 307.94041291422 "50HP"
"9222" "V1.UC21-4_GL0058504" 124.25665784258 "50HP"
"9265" "V1.FI34_GL0076923" 1486.08743910836 "50HP"
"9446" "SZEY-95A_GL0001927" 1629.00478431623 "50HP"
"9485" "DOF004_GL0074902" 1058.74358460714 "50HP"
"9538" "932676.SGB_03685" 2870.3287961636 "50HP"
"9598" "766145.SFVA6_0190" 1400.95968073063 "50HP"
"9703" "V1.CD12-3_GL0053231" 164.71231388435 "50HP"
"9712" "MH0415_GL0187651" 379.426580197879 "50HP"
"9723" "V1.CD12-3_GL0070699" 1222.59675841539 "50HP"
"9733" "MH0450_GL0182782" 2175.98858041193 "50HP"
"9775" "T2D-13A_GL0014483" 309.865040494934 "50HP"
"97910" "MH0330_GL0044530" 2345.54613213234 "50HP"
"9802" "MH0415_GL0122155" 137.973301890138 "50HP"
"9811" "O2.CD2-0_GL0069881" 1563.69742142156 "50HP"
"9935" "MH0093_GL0071069" 151.770632079151 "50HP"
"10002" "ED15A_GL0065904" 1057.10888015329 "50HP"
"10164" "766142.SD15574_0872" 1056.18159166193 "50HP"
